run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_2_20260714T181957Z,x0516,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute about who should handle an elderly parent's affairs. What are my options?,A caregiver pressured my parent to change beneficiaries and took large payments.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,2,Is there already any legal document or court order naming someone to manage your parent's money or medical decisions? || Can your parent still understand and make their own choices about finances/health care most of the time?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8368,False
final_run_2_20260714T181957Z,x0151,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I was treated unfairly at work and filed a complaint about it.,The notice is for a contested-case hearing before a state administrative law judge.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,2,"What best describes the unfair treatment you’re talking about? || Do you work for a government agency (city, county, state, or federal)?",True,"Do you work for a government agency (city, county, state, or federal)?",Labor & Employment > General - Employee,Labor & Employment > General - Employee,False,False,False,False,True,False,False,False,False,False,False,False,False,,22958,False
final_run_2_20260714T181957Z,x0544,intended,ssd_vs_ssi,AtoB,expanded_workbook_grounded,,True,False,False,I received a denial for disability payments and have an appeal deadline.,I applied for SSI because I have almost no income or resources.,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Consumer Law > Insurance,True,False,True,,False,True,False,1,Who denied your disability benefits?,True,Who denied your disability benefits?,Administrative Law > SSD,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,False,True,True,True,True,True,True,True,False,False,True,False,,18033,False
final_run_2_20260714T181957Z,x0095,intended,stalking_vs_restraining,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,Someone keeps contacting me and showing up near my home after I asked them to stop. What are my options?,The person is my current spouse and we live together.,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,True,True,True,True,True,True,True,1,What is this person’s relationship to you? This helps decide which kind of court order fits.,True,What is this person’s relationship to you? This helps decide which kind of court order fits.,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,True,True,True,True,True,True,True,False,False,False,False,,17206,False
final_run_2_20260714T181957Z,x0747,intended,medicaid_vs_guardianship,AtoB,expanded_workbook_grounded,,True,False,False,My parent has dementia and a benefits problem threatens the current placement.,Medicaid has not denied anything; the problem is that nobody can legally consent or manage property.,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Long-term Care Issues,Wills & Trusts > Long-term Care Issues || Wills & Trusts > Medicare/Medicaid Planning,False,False,False,False,True,False,False,1,Which benefit is causing the problem?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9886,False
final_run_2_20260714T181957Z,x0090,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,I want help getting away from my partner and protecting myself. Can a lawyer help me?,Nobody has restricted my money or threatened me; I just want a divorce.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,1,Are you trying to get a court order to make your partner stay away from you?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,11316,False
final_run_2_20260714T181957Z,x0147,intended,criminal_case_vs_protection,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,True,I am afraid after an altercation and do not know what kind of order I need. I do not know what to do next.,I have a court date on a criminal harassment charge.,Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,True,True,True,True,True,True,3,"What is this person’s relationship to you? || Since the altercation, has this person kept threatening, following, contacting, or harassing you? || Do you live with this person now or share children with them?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,9517,False
final_run_2_20260714T181957Z,legacy_055,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,True,I don’t really know what I should do next about my child with my ex. Everything keeps changing.,My ex just took our child out of school without telling me.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,3,"What keeps changing? || Do you already have a court order about the child (who the child lives with, visit times, or support)? || Are there any safety issues, like abuse, threats, or neglect?",True,What keeps changing?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,True,True,False,False,False,False,,15883,False
final_run_2_20260714T181957Z,legacy_170,intended,injury_location,AtoB,legacy_200_snapshot,injury_location,False,False,False,I slipped on some wet floor and now my back hurts. I don't know what my next step should be.,The slip happened while I was cleaning at my job.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Premises Liability,True,True,True,True,True,True,True,1,Where did you slip and fall?,True,Where did you slip and fall?,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Premises Liability,False,False,False,False,True,False,False,False,False,False,False,False,False,,14331,False
final_run_2_20260714T181957Z,x0212,intended,work_injury_vs_personal_injury,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,True,I injured myself at a work site and have not been able to return.,"A separate company's careless driver injured me, and my employer did not cause it.",Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,True,True,True,True,True,True,2,"What best describes your work situation when you were hurt? || Did someone other than your employer or a coworker cause your injury (for example, another company on site or a driver)?",True,"Did someone other than your employer or a coworker cause your injury (for example, another company on site or a driver)?",Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,False,False,False,False,True,False,False,False,False,False,False,False,False,,18448,False
final_run_2_20260714T181957Z,legacy_199,intended,tenant_vs_landlord,BtoA,legacy_200_snapshot,,False,False,False,The locks to the unit were changed without any warning while my belongings are still inside. I want to know the correct way to proceed.,I am the current tenant and my personal property is still inside the home.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),True,False,True,False,True,True,False,1,"Is this a place where you live (home/apartment), or a space you use for a business?",True,"Is this a place where you live (home/apartment), or a space you use for a business?",Real Property > Tenant (Residential),Real Property > Tenant (Residential) || Consumer Law > Storage Units || Real Property > Tenant (Commercial),True,True,True,True,True,True,True,True,True,False,False,False,False,,28464,False
final_run_2_20260714T181957Z,x0323,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,Court-ordered debt is causing financial problems and I need help. What are my options?,The judgment is in my favor and I need to enforce it against the debtor.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,2,What kind of court-ordered debt is this? || Are your wages or bank account being taken (garnished) right now because of this debt?,True,What kind of court-ordered debt is this?,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,True,False,True,False,True,True,False,True,False,False,False,False,False,,18935,False
final_run_2_20260714T181957Z,legacy_146,intended,employment_admin,AtoB,legacy_200_snapshot,employment_admin,False,False,False,My manager keeps scheduling me for bad shifts because I'm pregnant. Is that allowed?,I put in a grievance with the state workplace fairness agency and they're handling it.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > ADA (Disability) Act Issues - Employee,True,False,True,,False,True,False,1,"Is this mainly about being treated worse because you’re pregnant, or do you need work changes for health reasons (like lighter duty, schedule changes, or time off)?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,10459,False
final_run_2_20260714T181957Z,x0070,intended,separation_vs_financial_abuse,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My partner handles all of our finances and I need advice about leaving. I do not know what to do next.,"My partner takes my paychecks, tracks every purchase, and has threatened me.",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,True,True,True,True,True,False,3,Are you married to your partner? || Do you feel unsafe or experience control/abuse (including money control) and need a court order to stay away (restraining order)? || Do you have children together who are under 18?,True,Do you feel unsafe or experience control/abuse (including money control) and need a court order to stay away (restraining order)?,Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > General (Divorce/Separation etc.) || Family Law > Restraining Orders,True,False,True,True,True,True,True,True,False,False,True,True,False,,20457,False
final_run_2_20260714T181957Z,legacy_009,intended,bankruptcy_vs_collections,AtoB,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,"I’m having terrible financial problems because I can’t get paid back, and I don’t know what else to try.","The court already ordered them to pay me, but they haven’t given me any money.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Debtor/Creditor > Judgment Collection,False,False,False,False,True,False,False,2,Do you already have a court decision saying they owe you money (a judgment)? || Who owes you the money?,True,Do you already have a court decision saying they owe you money (a judgment)?,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Labor & Employment > Wage and Hour Claims - Employee,True,False,True,False,True,True,False,True,True,False,False,False,False,,19514,False
final_run_2_20260714T181957Z,x0066,intended,separation_vs_financial_abuse,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My partner handles all of our finances and I need advice about leaving. What are my options?,"My partner takes my paychecks, tracks every purchase, and has threatened me.",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence || Family Law > Restraining Orders,True,True,True,True,True,True,False,3,"Are you married to your partner? || Do you feel unsafe or controlled (for example, financial control, threats, or other abuse)? || Do you have children together?",True,"Do you feel unsafe or controlled (for example, financial control, threats, or other abuse)?",Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,True,False,False,False,False,,17793,False
final_run_2_20260714T181957Z,legacy_030,intended,criminal_vs_restraining,AtoB,legacy_200_snapshot,criminal_vs_restraining,False,False,False,I've had someone pounding on my windows and won't leave me alone.,"It's my brother who's doing this, and I want help keeping him away.",Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,False,False,True,False,False,1,"Is this person a current/ex partner or family member, someone you know but not family (like a neighbor or coworker), or a stranger?",True,"Is this person a current/ex partner or family member, someone you know but not family (like a neighbor or coworker), or a stranger?",General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,True,True,True,True,True,True,True,False,False,False,False,,55289,False
final_run_2_20260714T181957Z,x0209,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,"After losing my job, I applied for help and was turned down. Can a lawyer help me?",My claim is that the employer terminated me unlawfully because of discrimination.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Administrative Law > Unemployment,Administrative Law > Unemployment || Administrative Law > Welfare,True,True,True,True,True,True,True,1,What kind of help did you apply for?,False,,,,False,False,False,,False,,,False,,False,,False,False,,8346,False
final_run_2_20260714T181957Z,legacy_016,intended,bankruptcy_vs_collections,BtoA,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,"The court paper says the other person owes me, but I don't know how to get the money. Can you advise?",I'm afraid I can't pay my utility bills or rent next month and bankruptcy seems like my only option.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,True,True,True,True,True,True,False,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,5812,False
final_run_2_20260714T181957Z,x0635,intended,license_vs_employment_discrimination,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,A problem with my professional work status is preventing me from earning a living. What are my options?,I was denied a promotion because of my disability even though my license is active.,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing || Labor & Employment > General - Employee || International Law > General Immigration/Visas,True,True,True,True,True,True,True,1,What’s the main issue blocking you from working right now?,False,,,,False,False,False,,False,,,True,,False,,False,False,,10805,False
final_run_2_20260714T181957Z,legacy_138,intended,employee_vs_employer,BtoA,legacy_200_snapshot,,False,False,False,"After letting go someone who worked for me, they've started accusing me of breaking the law. I'm not sure what to do.",The accusations relate to wrongful termination of an employee.,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer,False,False,False,False,True,False,False,2,What are they saying you did? || Have you received anything from a government agency (like the Equal Employment Opportunity Commission or your state labor agency)?,True,What are they saying you did?,Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer || Labor & Employment > Discrimination - Employer,True,False,True,,False,True,False,True,,False,,False,False,,21342,False
final_run_2_20260714T181957Z,x0616,intended,contractor_vs_small_claims,BtoA,expanded_workbook_grounded,,True,False,False,A small home-repair dispute may need to go to court and I need guidance.,I need counsel for a complex construction contract and damage exceeding the small-claims limit.,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice || Real Property > Construction/Contractors,True,True,True,True,True,True,True,1,Who is the dispute with?,True,Who is the dispute with?,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,True,True,False,False,True,True,,15354,False
final_run_2_20260714T181957Z,x0079,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My relationship has become controlling and I need to understand my options.,We have separate bank accounts and the disagreement is only about how to divide property.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,3,"Which best describes your situation? || Has there been any threats, hitting, forced sex, or stalking? || Do you want help getting a court order to make them stay away (a stay-away order)?",True,Which best describes your situation?,Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,False,True,True,False,True,False,False,False,False,False,,14597,False
final_run_2_20260714T181957Z,x0599,intended,copyright_vs_patent,BtoA,expanded_workbook_grounded,,True,False,False,My design may have commercial value and I need an intellectual property lawyer. Can a lawyer help me?,"I am protecting a book, logo, and licensing rights rather than an invention.",Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,False,True,True,True,True,True,1,What best describes your design?,True,What best describes your design?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),True,True,True,True,True,True,True,True,True,False,False,False,False,,14672,False
final_run_2_20260714T181957Z,x0015,intended,divorce_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,Things at home have become unbearable and I want to leave the relationship. Can a lawyer help me?,My partner controls my money and has threatened violence when I ask to leave.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence || Family Law > Restraining Orders,True,True,True,True,True,True,False,3,Are you married to your partner? || Do you feel unsafe and need a court order to make the other person stay away (restraining order) or emergency help? || Do you and your partner have children together or are you caring for kids in the home?,True,Do you feel unsafe and need a court order to make the other person stay away (restraining order) or emergency help?,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,True,False,False,False,False,,16538,False
final_run_2_20260714T181957Z,x0076,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,I need to leave my relationship but I am afraid I cannot do it safely.,The only legal issue is ending the marriage and dividing our assets.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,3,Do you want help getting a court order to make the other person stay away (protective order)? || Are there children or dependents involved who also need protection or a custody plan? || Which best describes the danger you’re facing?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8246,False
final_run_2_20260714T181957Z,x0540,intended,guardianship_vs_elder_abuse,BtoA,expanded_workbook_grounded,,True,False,False,I think an older relative is being taken advantage of and need legal help. Can a lawyer help me?,No money is missing; we need a court-appointed guardian because there is no valid power of attorney.,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse || Wills & Trusts > Conservatorship/Guardianship,True,True,True,True,True,True,True,1,What fits best with what's going on?,True,What fits best with what's going on?,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse || Wills & Trusts > Conservatorship/Guardianship,True,False,True,True,True,True,True,True,True,False,False,False,False,,12777,False
final_run_2_20260714T181957Z,x0441,intended,wages_vs_wrongful_discharge,BtoA,expanded_workbook_grounded,,True,False,False,A workplace dispute about money escalated and I need a lawyer. What are my options?,"My paycheck omitted hours I worked, but I was not terminated.",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,3,"What is your role in this dispute? || What kind of money issue is this mostly about? || Were you fired, demoted, had hours cut, or otherwise punished after you spoke up about the money issue?",True,"Were you fired, demoted, had hours cut, or otherwise punished after you spoke up about the money issue?",Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > Wage and Hour Claims - Employer || Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,20633,False
final_run_2_20260714T181957Z,x0333,intended,tenant_vs_landlord,AtoB,expanded_workbook_grounded,,True,False,False,The other person is not following the rental agreement and I need advice.,The lease lists me as the property owner renting the home out.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,False,True,True,True,True,True,2,Which one fits you best? || What is the main problem?,True,Which one fits you best?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,True,True,True,True,True,True,True,True,False,False,False,False,,15936,False
final_run_2_20260714T181957Z,legacy_196,intended,tenant_vs_landlord,BtoA,legacy_200_snapshot,,False,False,False,"I've been trying to negotiate an early termination of the lease for the property, but the other party is not cooperating. I want to know my rights and obligations.",I signed the lease as a renter and have been living there for several months.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential) || Real Property > Landlord Residential || Real Property > Tenant (Commercial),True,False,True,True,True,True,True,3,What is your role in the lease? || Is the place a home/apartment or a business space? || Which state is the property in? (Laws on ending a lease vary by state.),True,What is your role in the lease?,Real Property > Tenant (Residential),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial) || Real Property > Landlord Residential,True,True,True,True,True,True,True,True,True,False,False,False,False,,18535,False
final_run_2_20260714T181957Z,x0294,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,Someone has not paid money that is owed and I need legal help. I do not know what to do next.,I need relief from my own credit cards and medical bills.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,3,"What best describes your situation right now? || About how much is owed? || Is this about a personal loan you gave someone, or money for work/goods (business)?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,8461,False
final_run_2_20260714T181957Z,x0754,intended,medicaid_vs_guardianship,AtoB,expanded_workbook_grounded,,True,False,False,A care facility says there is a legal problem involving my parent's property. I do not know what to do next.,We need a guardian because there is no power of attorney and our parent lacks capacity.,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Real Property > General (Residential) || Administrative Law > Medicare/Medicaid,False,False,True,True,True,True,True,3,Is your parent alive and able to make their own decisions right now? || What did the care facility say about the property? || Do you already have any legal papers for your parent?,True,Is your parent alive and able to make their own decisions right now?,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Long-term Care Issues,True,True,True,True,True,True,True,True,True,False,False,False,False,,20441,False
final_run_2_20260714T181957Z,x0678,intended,mold_vs_tenant,BtoA,expanded_workbook_grounded,,True,False,False,The owner will not maintain the apartment and says I am responsible.,"Testing found toxic mold, and the main claim is for illness and remediation caused by mold exposure.",Real Property > Tenant (Residential),Real Property > Tenant (Residential),General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,4660,False
final_run_2_20260714T181957Z,legacy_157,intended,employment_admin,BtoA,legacy_200_snapshot,employment_admin,False,False,False,"Ever since I told HR I was pregnant, things have been weird at work. What should I do?",I already have a case open with the state fair employment agency.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > FMLA - Employee,False,False,False,False,True,False,False,3,What changed at work after you told HR you were pregnant? || Does your employer have 50 or more employees and have you worked there at least 12 months (for family and medical leave rights)? || About how big is the company overall?,False,,,,False,False,False,,False,,,True,,False,,False,False,,11138,False
final_run_2_20260714T181957Z,x0472,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,False,We need an attorney to review what happened during medical treatment. What are my options?,"The negligent procedure caused more treatment and disability, but no one died.",General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),True,False,True,False,True,True,False,2,Which of these best fits your situation? || Did the patient pass away because of the medical care?,True,Did the patient pass away because of the medical care?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),True,True,True,True,True,True,False,True,True,False,False,False,False,,20811,False
final_run_2_20260714T181957Z,legacy_116,intended,dui_vs_dmv,BtoA,legacy_200_snapshot,,False,False,False,The DMV says I need to show up for a hearing about my driving record and I’m worried.,I was arrested for DUI and that’s what the hearing is about.,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,1,What is the hearing mainly about?,True,What is the hearing mainly about?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),False,False,False,False,True,False,False,True,False,False,False,False,False,,14655,False
final_run_2_20260714T181957Z,x0029,intended,divorce_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,My ex keeps showing up and I need to know what legal protection is available. Can a lawyer help me?,There has been no threat or abuse; I only want to end the marriage.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,True,True,True,True,True,True,1,Which fits best?,True,Which fits best?,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,False,True,False,True,True,False,True,False,False,False,False,False,,19074,False
final_run_2_20260714T181957Z,x0564,intended,ssd_vs_ssi,BtoA,expanded_workbook_grounded,,True,False,False,A disability benefit based on my finances was denied and I need help. I do not know what to do next.,"This is SSDI, not the needs-based SSI program.",Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > Medicare/Medicaid,True,True,True,True,True,True,True,1,Which benefit was denied?,True,Which benefit was denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,True,False,True,,False,True,False,True,,False,,False,False,,12471,False
