run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_c2_20260719T084831Z,v2_immigration_posture_63,immigration_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My asylum case has been pending six years and my kids barely remember the country we fled.,"There are no proceedings against us — it's an affirmative asylum application stuck in the backlog, and a federal unreasonable-delay action is the tool that moves it.",International Law > Deportation,Administrative Law > General (Federal),International Law > General Immigration/Visas || International Law > Litigation || International Law > Deportation,True,True,True,2,"Could this situation affect anyone’s ability to stay in the United States, renew immigration status, obtain a visa or green card, become a citizen, or avoid deportation? || Is your asylum case with U.S. Citizenship and Immigration Services (you filed and are waiting for an interview/decision) or in immigration court (you have hearings with a judge)?",True,Is your asylum case with U.S. Citizenship and Immigration Services (you filed and are waiting for an interview/decision) or in immigration court (you have hearings with a judge)?,International Law > General Immigration/Visas || International Law > Litigation || Administrative Law / General (Federal),False,False,False,False,False,False,False,,41697
variability_c2_20260719T084831Z,v2_injury_mechanism_08,injury_mechanism,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A city bus jolted so hard that I was thrown into the fare box and knocked out cold.,"The jolt was a pickup truck running a red light into the bus — the private driver is the at-fault party, and his insurer has already contacted me.",General Litigation > Tort Claims Act,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Tort Claims Act || Criminal Law > Traffic Offenses,True,True,True,1,Which best describes the help you may need after the police or government encounter?,False,,,,,True,True,False,False,False,,39089
variability_c2_20260719T084831Z,v2_injury_mechanism_23,injury_mechanism,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,"My daughter's cheer team practices on mats the gym knows are worn out, and she finally got hurt.","It's her school's team and she has a 504 plan the coach ignored — cleared only for limited impact after her concussion, yet he ran her on full tumbling passes; the school's plan violation is the case.",General Litigation > Premises Liability,Administrative Law > Schools — Special Needs Education,General Litigation > Personal Injury || General Litigation > Premises Liability || General Litigation > Products Liability,True,True,True,3,Where did your daughter get hurt during practice? || Did you or your daughter sign a liability waiver (a form that says you can’t sue) for the gym or the cheer team? || What do you think caused the injury most?,True,Where did your daughter get hurt during practice?,Administrative Law > Schools — Special Needs Education || General Litigation > Personal Injury || Administrative Law > Student Rights || General Litigation > Tort Claims Act,True,True,False,False,True,True,False,,43527
variability_c2_20260719T084831Z,v2_insurance_route_08,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"My car was hit while parked and the other side's insurer says their driver isn't liable. The repair is $8,000.",I gave up on them and filed with my own insurer under my own collision coverage — and now MY company is refusing to pay too.,General Litigation > Property Damage,General Litigation > Insurance (Liability),General Litigation > Property Damage || General Litigation > Insurance (Liability) || Consumer Law > Automobiles/RV's/Mobile Homes,True,True,True,3,"Is this just about damage to your car, or did anyone get hurt? || Do you have collision coverage on your own car insurance? || Did the other driver have car insurance at the time?",True,Do you have collision coverage on your own car insurance?,,,,True,True,False,False,False,,35940
variability_c2_20260719T084831Z,v2_insurance_route_45,insurance_route,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The insurance company says my disability isn't 'total' anymore even though nothing about my condition changed.,"The letter is actually from Social Security, not the private carrier — it's my SSDI continuing-disability review, a totally different process.",Labor & Employment > Pensions/Benefits/ERISA - Employee,Administrative Law > SSD,General Litigation > Insurance (Health/Disability) || Labor & Employment > Pensions/Benefits/ERISA - Employee || Labor & Employment > Insurance (Health/Disability),True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What kind of disability benefits are you having trouble with? || Did you get the disability insurance through your job, or did you buy it yourself?",True,What kind of disability benefits are you having trouble with?,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,True,False,False,True,True,False,,46922
variability_c2_20260719T084831Z,v2_insurance_route_63,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My flood damage claim was denied because 'flood isn't covered' — then why did I buy flood coverage?,"The policy is NFIP — federal flood insurance with its own appeal process, proof-of-loss deadlines, and federal-court rules that replace ordinary insurance law.",General Litigation > Insurance (Liability),Administrative Law > General (Federal),General Litigation > Property Damage || General Litigation > Insurance (Liability) || Consumer Law > Insurance,True,True,True,2,"What insurance did you have for this flood damage? || Was your flood coverage through a private insurance company, or a government program?",True,What insurance did you have for this flood damage?,Consumer Law > Insurance || General Litigation > Insurance (Liability) || Real Property > Litigation,False,False,False,False,False,False,False,,41257
variability_c2_20260719T084831Z,v2_insurance_route_64,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,After the wildfire our insurer's contractor list all quote half of what real contractors charge.,The state insurance commissioner just opened an inquiry into this exact 'preferred contractor' underpricing scheme across our fire zone — joining that pattern complaint is the leverage beyond our single claim.,General Litigation > Insurance (Liability),Consumer Law > Insurance,General Litigation > Insurance (Liability) || Consumer Law > Insurance || General Litigation > Property Damage,True,True,True,3,"Is this a homeowners insurance claim where the insurance company’s estimate to fix your wildfire damage is much lower than what local contractors charge? || Are you trying to get your insurance company to pay more for repairs after the wildfire, or is this about a dispute with the contractors themselves? || Is this about home insurance, or health insurance?",True,"Is this about home insurance, or health insurance?",Consumer Law > Insurance || General Litigation > Insurance (Liability) || Real Property > Litigation,True,True,True,True,False,False,False,,36463
variability_c2_20260719T084831Z,v2_insurance_route_65,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My motorcycle claim stalled for months and now they say my policy 'lapsed' the week of the crash.,"The 'lapse' happened because my bank's autopay failed silently after THEIR system migration — the bank's documented failure, affecting thousands of autopays that month, is the root case.",General Litigation > Insurance (Liability),Consumer Law > Banking,Consumer Law > Insurance || General Litigation > Insurance (Liability) || General Litigation > General Litigation,True,True,True,3,"Are you trying to get the insurance company to pay for damage to your motorcycle, injuries from the crash, or both? || Did you pay your insurance bill (premium) on time for the month when the crash happened? || Before the crash, did the insurance company send you a notice saying your policy would end or be canceled (sometimes called a “lapse”)?",True,Did you pay your insurance bill (premium) on time for the month when the crash happened?,General Litigation > Insurance (Liability) || Consumer Law > Insurance || Consumer Law > Banking,True,True,True,False,False,True,False,,32772
variability_c2_20260719T084831Z,v2_insurance_route_66,insurance_route,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The insurance company says my chiropractic bills from the crash 'exceed guidelines' and stopped paying mid-treatment.,"The crash was in the company van on a delivery — this is my workers' comp medical benefit being cut, and comp's treatment-dispute process is the venue.",General Litigation > Insurance (Liability),Workers' Comp > State,General Litigation > Personal Injury || Consumer Law > Insurance || Workers' Comp > State,True,False,True,3,"Was your work injury caused by someone other than your employer or a coworker—for example, a driver, contractor, property owner, or product manufacturer? || Which insurance company stopped paying your chiropractic care? || Did the crash happen while you were working (on the job)?",True,Did the crash happen while you were working (on the job)?,Workers' Comp > State || Workers' Comp - State || Insurance (Health/Disability),True,True,True,True,False,False,False,,124101
variability_c2_20260719T084831Z,v2_ip_protection_type_01,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need legal help protecting a project I've been developing for the past two years.,It's a new water-filtration machine — I need a patent application filed before I show it publicly.,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),"Business and Corporate > General (contracts, entities) || Intellectual Property > Other || Intellectual Property > Patent (Reg Patent Attys Only)",True,False,True,3,What kind of project is it? || What kind of protection do you want? || What kind of project is this?,True,What kind of protection do you want?,Intellectual Property > Patent (Reg Patent Attys Only),True,True,True,True,False,False,False,,25046
variability_c2_20260719T084831Z,v2_ip_protection_type_02,ip_protection_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Someone is stealing my work and selling it as their own. I want to stop them now.,The 'work' is my photography — they're printing my photos on products and selling them online.,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || General Litigation > Libel/Slander/Defamation || Business and Corporate > Publishing,True,False,True,3,What kind of work are they taking and selling as their own? || Where are they selling it? || What do you want most right now?,True,What kind of work are they taking and selling as their own?,,,,True,True,False,False,False,,35977
variability_c2_20260719T084831Z,v2_ip_protection_type_06,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I wrote software for a client and now they claim they own everything I've ever built.,It all turns on my consulting agreement's work-for-hire clause — I need the contract analyzed before responding to their demand letter.,Intellectual Property > Computer Law & Internet Law,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Intellectual Property > Computer Law & Internet Law || Consumer Law > General",True,True,True,1,Did you have a written contract with the client that talks about who owns the software?,True,Did you have a written contract with the client that talks about who owns the software?,"Business and Corporate > General (contracts, entities) || Intellectual Property > Trademark/Copyright || Intellectual Property > Computer Law & Internet Law",True,True,True,True,False,False,False,,18151
variability_c2_20260719T084831Z,v2_ip_protection_type_08,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The courts are interfering with my ability to develop my invention and I need someone to protect my livelihood.,"The 'interference' is an injunction from my ex-business partner's lawsuit — until that civil case is resolved, no patent work matters.",Intellectual Property > Patent (Reg Patent Attys Only),General Litigation > General Litigation,"Intellectual Property > Patent (Reg Patent Attys Only) || Business and Corporate > General (contracts, entities) || Intellectual Property > Other",True,True,True,1,"Are you trying to protect your invention itself, or are you having problems with contracts or business agreements related to your invention?",True,"Are you trying to protect your invention itself, or are you having problems with contracts or business agreements related to your invention?",Business and Corporate > Litigation || General Litigation || General Litigation > General Litigation,True,True,False,False,True,True,False,,19530
variability_c2_20260719T084831Z,v2_ip_protection_type_22,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A big company used my drone photos in their national ad campaign without asking me.,"There's a twist — I shot those under a contract with their marketing agency, and the whole fight is what usage rights that contract actually granted.",Intellectual Property > Trademark/Copyright,"Business and Corporate > General (contracts, entities)",Intellectual Property > Trademark/Copyright || General Litigation > General Torts/Privacy || Business & Corporate > General (Contracts Business Organization),True,True,True,2,Which fits best? || Did you register your drone photos with the U.S. Copyright Office?,True,Which fits best?,"Intellectual Property > Trademark/Copyright || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,True,False,False,True,True,False,,15633
variability_c2_20260719T084831Z,v2_ip_protection_type_65,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The app I commissioned from a dev shop turned up rebranded in another country's app store.,The dev shop is in Bangalore and our contract selects Indian law and arbitration — cross-border enforcement through that clause is the actual path.,Intellectual Property > Computer Law & Internet Law,International Law > Business And Corporate,"Intellectual Property > Trademark/Copyright || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,False,False,3,"Did you sign a written contract with the dev shop, and does it say you own the app/code and they cannot publish or resell it? || Did you register a trademark (brand name/logo protection) for the app in any country? || What do you want most right now?",False,,,,,False,False,False,False,False,,19515
variability_c2_20260719T084831Z,v2_land_taking_posture_01,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state wants a strip of our front acreage for the highway widening and their offer is insulting.,"They've stopped negotiating — we were served with the condemnation complaint Tuesday, so it's a court case now.",Real Property > Eminent Domain,Real Property > Condemnation,Real Property > Eminent Domain || Real Property > Condemnation,True,True,True,0,,False,,,,,True,True,False,False,False,,7067
variability_c2_20260719T084831Z,v2_land_taking_posture_03,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A power company says it has the right to run new transmission lines straight across our farm.,They already hold a 1962 easement — the real dispute is its scope: whether old wording covers modern towers and access roads through our certified-organic fields.,Real Property > Eminent Domain,Real Property > Agriculture/Farm,Real Property > Eminent Domain || Real Property > Agriculture/Farm || Real Property > Land Use/Zoning,True,True,True,3,"Does the power company already have an easement (a recorded right to use part of your land) for power lines on your farm, or are they trying to get a new one now? || Is the power company saying it will take the right to use your land even if you say no (eminent domain/condemnation — the legal process to force a property right), or are they only asking you to agree? || Have you gotten anything in writing about this, like a notice, an offer to buy a right-of-way (permission to use part of your land), or court papers?",True,"Does the power company already have an easement (a recorded right to use part of your land) for power lines on your farm, or are they trying to get a new one now?",Real Property > Litigation || Real Property > Eminent Domain || Real Property > Land Use/Zoning,True,False,True,True,False,False,True,,34325
variability_c2_20260719T084831Z,v2_land_taking_posture_05,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our church property is under threat from the city's redevelopment plans and the congregation is frightened.,The plan spares every secular building on our block and takes only the two churches — counsel we consulted says the religious-targeting pattern is a civil-rights case alongside any taking defense.,Real Property > Eminent Domain,General Litigation > Civil Rights,Real Property > Land Use/Zoning || Real Property > Eminent Domain || Real Property > Condemnation,True,True,True,2,"What is the city doing to your church property right now? || Is the city trying to take your property, or just change how it can be used?",True,"Is the city trying to take your property, or just change how it can be used?",Real Property > Eminent Domain || General Litigation > Civil Rights || Real Property > Condemnation,True,True,False,False,True,True,False,,22153
variability_c2_20260719T084831Z,v2_license_action_source_05,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I got a ticket last week and I'm worried about what it means for my job.,"I drive a semi for a living — I hold a CDL, and even this ticket in my personal car counts against it.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses - CDL Drivers,Criminal Law > Traffic Offenses || Criminal Law > Traffic Offenses - CDL Drivers || Criminal Law > DUII/DWS,True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What kind of ticket did you get? || Do you have a commercial driver’s license (CDL) for work, or drive a commercial vehicle for your job?",True,"Do you have a commercial driver’s license (CDL) for work, or drive a commercial vehicle for your job?",Criminal Law > Traffic Offenses - CDL Drivers,True,True,True,True,False,False,False,,30787
variability_c2_20260719T084831Z,v2_license_action_source_06,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I was cited for driving while suspended but I truly didn't know my license was suspended.,"The citation was dismissed once I showed proof — the remaining fight is with the DMV, whose record error caused the phantom suspension.",Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS || Criminal Law > Traffic Offenses - DUII/DWS || Criminal Law > Traffic Offenses,True,True,True,2,Has anyone involved in this family or relationship situation done any of the following? || Did you get a letter in the mail saying your license was suspended?,False,,,,,False,False,False,False,False,,14339
variability_c2_20260719T084831Z,v2_license_action_source_09,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The DMV took my disabled parking permit away and I can barely walk a block.,"It's part of something bigger — the county revoked accessible parking around my building too, and I want a disability-rights case, not just the permit back.",Administrative Law > DMV (Non-Criminal),General Litigation > Americans With Disabilities Act,Administrative Law > DMV (Non-Criminal) || Criminal Law > Traffic Offenses,True,True,True,0,,False,,,,,False,False,False,False,False,,6121
variability_c2_20260719T084831Z,v2_license_action_source_23,license_action_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I finished everything for my DUI years ago but it's still wrecking my insurance and job applications.,The case ended in diversion and dismissal — what I need now is the record sealed so background checks stop surfacing the arrest.,Criminal Law > DUII/DWS,Criminal Law > Expunction,Criminal Law > Expunction || Criminal Law > DUII/DWS || Criminal Law > DMV (DUII Related),True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What are you trying to fix about your old DUI right now? || For your DUI case, were you found guilty in court, or did you finish a diversion program (a program that can avoid a guilty finding if you complete it)?",True,What are you trying to fix about your old DUI right now?,Criminal Law > Expunction,True,True,True,True,False,False,False,,51345
variability_c2_20260719T084831Z,v2_license_action_source_25,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My license got suspended over child support and I can't drive to the job that pays the support.,The DMV is just executing the child-support agency's order — the fix is in the support case: modifying the order and negotiating reinstatement with the program.,Administrative Law > DMV (Non-Criminal),Family Law > Child Support/Modification,Family Law > Child Support/Modification || Administrative Law > DMV (Non-Criminal) || Administrative Law > DMV (DUII Related),True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What do you need help with most right now? || Are you trying to get your driver's license back, or are you trying to change the amount of child support you have to pay?",True,What do you need help with most right now?,Family Law > Child Support/Modification || Administrative Law > DMV (Non-Criminal) || Administrative Law > DMV (DUII Related),True,True,True,True,False,False,False,,50107
variability_c2_20260719T084831Z,v2_license_action_source_26,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I'm terrified because there was an accident and the other driver is talking about pressing charges.,"I left the scene in a panic — the police came to my house, and because the other driver was injured they're talking felony hit-and-run.",Criminal Law > Traffic Offenses,Criminal Law > Lesser Felony,Criminal Law > Traffic Offenses || General Litigation > Crime Victims || General Litigation > Personal Injury,True,True,True,3,"What are you most worried about from the accident? || Which of these best matches what happened in the accident? || Was anyone hurt in the accident (you, the other driver, or anyone else)?",True,Which of these best matches what happened in the accident?,,,,True,False,False,False,False,,49244
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_10,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A neighbor kid threw a rock through our picture window and the parents refuse to pay for it.,"The window is $1,100 — we just want a hand preparing the small claims paperwork ourselves.",General Litigation > Property Damage,Consumer Law > Small Claims Advice,General Litigation > Property Damage || General Litigation > Neighbor Disputes/Nuisance,True,True,True,3,"Do you want help with filing a small claims case against the parents, making a homeowners insurance claim, or both? || Is the neighbor kid under 18 years old? || Do you want to sue the parents or the kid?",True,"Do you want help with filing a small claims case against the parents, making a homeowners insurance claim, or both?",Consumer Law > Small Claims Advice || General Litigation > Property Damage || General Litigation > General Torts/Privacy,True,True,False,False,True,True,False,,23991
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_22,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our uphill neighbor regraded his yard and now every storm sends a river through our property.,"Last month's storm undermined our foundation — an engineer puts the damage at $64,000, and his insurer denied our claim.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Property Damage,General Litigation > Neighbor Disputes/Nuisance || General Litigation > Property Damage || Real Property > Litigation,True,True,True,2,"Besides your uphill neighbor, is anyone else involved in the drainage problem (like a homeowners’ association (HOA) or the city/county because of drainage rules or permits)? || How bad is the water damage on your property?",True,How bad is the water damage on your property?,General Litigation > Property Damage || General Litigation > Neighbor Disputes/Nuisance || General Litigation > General Torts/Privacy,True,True,True,True,False,False,False,,61596
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_44,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The neighbor kids keep coming over our fence and using our trampoline when we're not home.,"One broke his arm last weekend — their lawyer sent a demand letter, and my homeowner's insurer is claiming the trampoline was 'excluded.' My own coverage fight is the case.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Insurance (Liability),General Litigation > Neighbor Disputes/Nuisance,True,True,True,3,"What’s your main concern right now? || Have you already asked the neighbor kids to stop coming onto your property? || Do you want to talk to a lawyer about getting the kids to stop, or about getting money from the parents?",True,What’s your main concern right now?,,,,True,False,False,False,False,,33053
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_63,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A neighbor kid's drone crashed through our greenhouse roof and his parents laughed it off.,"It's the fourth incident — the parental-responsibility statute makes parents liable for a minor's willful damage up to a cap, and that statutory claim is the clean path.",General Litigation > Property Damage,Family Law > Parental Responsibility,General Litigation > Property Damage || General Litigation > Neighbor Disputes/Nuisance,True,True,True,3,What do you want help with most? || About how much do you think it will cost to fix the greenhouse roof? || Did the drone damage anything else on your property besides the roof?,False,,,,,False,False,False,False,False,,31921
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_65,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our neighbor rents his house to a rotating cast of 'wellness retreats' that chant at dawn in the yard.,"Our subdivision's CC&Rs ban commercial use outright — the retreats are paid events, and covenant enforcement through the HOA is the direct path.",General Litigation > Neighbor Disputes/Nuisance,Real Property > Homeowners Assoc,General Litigation > Neighbor Disputes/Nuisance || Real Property > Land Use/Zoning,True,True,True,1,What’s the main issue you want help with?,True,What’s the main issue you want help with?,Real Property > Homeowners Assoc || General Litigation > Neighbor Disputes/Nuisance || Real Property > Landlord Residential,True,True,True,False,False,True,False,,34890
variability_c2_20260719T084831Z,v2_neighbor_dispute_nature_66,neighbor_dispute_nature,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,true,The man behind us screams threats over the fence at my wife whenever I leave for work.,"It's beyond neighbor noise — he times it to my departures, has followed her to the store twice, and she's documented ten incidents; a stalking protective order for her is the need.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Stalking Orders,General Litigation > Neighbor Disputes/Nuisance || General Litigation > Stalking Orders || General Litigation > Health Law/HIPAA,True,True,True,2,Has anyone involved in this family or relationship situation done any of the following? || Has the person made any physical threats or threats of harm?,True,Has anyone involved in this family or relationship situation done any of the following?,General Litigation > Stalking Orders || General Litigation > Neighbor Disputes/Nuisance || General Litigation > Online Harrassment/Doxing/Bullying,True,True,True,True,False,False,False,,29380
variability_c2_20260719T084831Z,v2_professional_negligence_01,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My mother was sent home from care way too early after her stroke and got much worse. Who answers for that?,The discharge decision was made by her attending physician against the physical therapist's written recommendation.,General Litigation > General Litigation,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Wrongful Death || Wills & Trusts > Elder Abuse,True,False,True,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Which best describes the help you may need after the police or government encounter? || Where was your mother sent home (discharged) from?,False,,,,,True,True,False,False,False,,19695
variability_c2_20260719T084831Z,v2_professional_negligence_07,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,The pharmacy gave my father something that put him in intensive care for a week.,The pharmacist filled the prescription at ten times the prescribed dose — the bottle label shows it.,General Litigation > Personal Injury,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Products Liability,True,True,True,2,"Who do you think made the mistake that led to your father getting the wrong medicine? || Was the issue with the medication itself, or how the pharmacy handled it?",True,Who do you think made the mistake that led to your father getting the wrong medicine?,General Litigation > Malpractice (Medical) || General Litigation > Products Liability || General Litigation > Personal Injury,True,True,True,True,False,False,False,,25470
variability_c2_20260719T084831Z,v2_professional_negligence_10,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My therapist did something during our sessions that I believe crossed every professional line.,"She discussed my diagnosis and session details with my ex-wife, who she also treats — my ex quoted my own words back to me in the custody case.",General Litigation > Malpractice (Medical),General Litigation > Health Law/HIPAA,General Litigation > Malpractice (Medical) || Administrative Law > Professional Licensing || General Litigation > General Torts/Privacy,True,True,True,3,What did the therapist do that felt wrong? || What type of mental health provider was this? || Did what they did cause you harm (physical or emotional)?,True,What did the therapist do that felt wrong?,General Litigation > Malpractice (Medical) || General Litigation > Health Law/HIPAA || Administrative Law > Professional Licensing,True,True,True,False,False,True,False,,42186
variability_c2_20260719T084831Z,v2_professional_negligence_21,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,The surgeon fixed my hernia but something has been wrong ever since and nobody will say why.,My new doctor showed me the recall notice — the mesh implanted in me was withdrawn from the market for exactly the complications I have.,General Litigation > Malpractice (Medical),General Litigation > Products Liability,General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Malpractice-Medical,True,True,True,2,"Did the problem happen right after the surgery, or did it start later? || Are you still having problems because of the surgery?",True,Are you still having problems because of the surgery?,General Litigation > Products Liability || General Litigation > Malpractice (Medical),True,True,True,False,False,True,False,,25885
variability_c2_20260719T084831Z,v2_professional_negligence_42,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,Our architect's design failed inspection twice and the redesign fees are on us somehow.,The builder built AHEAD of the corrected drawings and now both point at each other — the construction-defect tangle with the GC is the bigger case than the architect alone.,General Litigation > General Litigation,Real Property > Construction/Contractors,Business and Corporate > Construction || Real Property > Construction/Contractors || General Litigation > General Torts/Privacy,True,False,True,3,What is your connection to this building project? || Is this project mainly for a home or for a business? || Do you have a written contract with the architect that says who has to pay if the design fails inspection and needs a redraw?,False,,,,,True,True,False,False,False,,25750
variability_c2_20260719T084831Z,v2_professional_negligence_45,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My realtor 'forgot' to submit our counteroffer and we lost the house we'd been chasing for a year.,We learned she 'forgot' because the winning buyer was her own brother-in-law — the real-estate board complaint for the license violation is the lever we want pulled first.,General Litigation > General Litigation,Administrative Law > Professional Licensing,"General Litigation > General Torts/Privacy || Business and Corporate > General (contracts, entities) || Real Property > Foreclosure",True,False,False,1,Did you have a written agreement with your realtor?,False,,,,,False,False,False,False,False,,12571
variability_c2_20260719T084831Z,v2_protective_order_relationship_10,protective_order_relationship,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My sister's ex keeps coming to our house looking for her and it's frightening everyone.,"The order would be for ME — he's threatened me personally at my door, and I've never had any relationship with him; my sister doesn't even live here anymore.",Family Law > Restraining Orders,General Litigation > Stalking Orders,,False,False,False,1,All classifier providers failed to return a response or no labels/questions were found.,False,,,,,False,False,False,False,False,,14852
variability_c2_20260719T084831Z,v2_protective_order_relationship_12,protective_order_relationship,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,Someone I had to fire keeps contacting me at home and my family is getting scared.,"His lawyer just filed a wrongful termination suit and the contact is about that — my business partner says we need employment counsel for the company, which worries me more than the calls.",General Litigation > Stalking Orders,Labor & Employment > General - Employer,General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Personal Injury,True,True,True,3,Has this person threatened you or your family? || How is this person contacting you? || Have you already tried to get a court order to stay away (a judge’s order that tells them to stop contacting you and stay away from you)?,True,How is this person contacting you?,Labor & Employment > Wrongful Discharge - Employer || General Litigation > Stalking Orders || Labor & Employment > Wrongful Discharge - Employee,True,False,False,False,True,False,False,,28854
variability_c2_20260719T084831Z,v2_protective_order_relationship_24,protective_order_relationship,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,Someone put a tracker on my car. The police found it but say their hands are tied for now.,"The receipts trace it to my husband — we're separated, and I'm told that makes it the family-abuse order process.",General Litigation > Stalking Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders || Criminal Law > Other,True,True,True,3,"Has anyone involved in this family or relationship situation done any of the following? || Which best describes the help you may need after the police or government encounter? || Do you know who put the tracker on your car, and what is your relationship to them?",True,"Do you know who put the tracker on your car, and what is your relationship to them?",General Litigation > Stalking Orders || Family Law > Restraining Orders,True,True,False,False,True,True,False,,28785
