run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_2_20260714T181957Z,x0401,intended,custody_vs_support,AtoB,expanded_workbook_grounded,,True,False,False,There is an ongoing dispute with the other parent and I need legal help. I do not know what to do next.,The only dispute is the amount of monthly child support.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,1,What is the main issue with the other parent?,True,What is the main issue with the other parent?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,True,True,True,True,True,False,False,True,False,False,,16997,False
final_run_2_20260714T181957Z,x0655,intended,license_vs_employment_discrimination,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,Bias may be the reason I cannot work in my profession now. I do not know what to do next.,My employer did not fire me; a government board denied my license renewal.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > Wrongful Discharge - Employee,True,False,True,,False,True,False,3,What happened with your job? || What do you think the bias is about? (choose all that fit) || Who is/was your employer?,True,What happened with your job?,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Administrative Law > Professional Licensing,False,False,True,True,True,True,True,False,False,True,True,False,False,,20841,False
final_run_2_20260714T181957Z,x0578,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,False,I want to register protection for something my business created. What are my options?,I invented a novel manufacturing process and want to file a utility patent.,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,True,True,True,True,True,True,1,What best describes what you want to protect?,True,What best describes what you want to protect?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,False,True,True,True,True,True,True,True,False,False,False,False,,17705,False
final_run_2_20260714T181957Z,x0309,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,"A court case about money ended, but the financial problem is not resolved. I do not know what to do next.",I am considering personal bankruptcy because I owe this judgment and other bills.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Bankruptcy > Personal || General Litigation > General Litigation,True,True,True,True,True,True,False,2,Which one fits your situation best? || Is this about personal debt or business debt?,True,Is this about personal debt or business debt?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,True,True,False,False,False,False,,19820,False
final_run_2_20260714T181957Z,x0368,intended,dui_vs_dmv,AtoB,expanded_workbook_grounded,,False,False,False,There is a hearing about whether I can keep my driver's license. What are my options?,I am appealing an age-based license renewal denial and was not charged with a crime.,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,1,What is the hearing about?,True,What is the hearing about?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,True,True,False,False,False,False,,15087,False
final_run_2_20260714T181957Z,x0567,intended,ssd_vs_ssi,BtoA,expanded_workbook_grounded,,True,False,False,I need an attorney for an appeal involving disability assistance. I do not know what to do next.,I applied for SSDI based on my work history and payroll contributions.,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,1,Which kind of disability help are you appealing?,True,Which kind of disability help are you appealing?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,False,True,,False,True,False,True,,False,,False,False,,16124,False
final_run_2_20260714T181957Z,x0115,intended,stalking_vs_restraining,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,False,Someone from my personal life is following me and I need protection. I do not know what to do next.,The person is an acquaintance with no family or dating relationship to me.,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,True,True,True,True,True,1,What is your relationship to the person who is following you?,True,What is your relationship to the person who is following you?,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,True,True,True,True,True,True,True,True,True,False,False,False,False,,16823,False
final_run_2_20260714T181957Z,x0470,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,False,My family is considering a claim after a medical emergency. What are my options?,The patient survived and needs compensation for additional injuries caused by the treatment.,General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Personal Injury,True,False,True,False,True,True,False,2,What is the main issue you want help with? || Did the patient pass away because of what happened?,True,Did the patient pass away because of what happened?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Personal Injury,True,True,True,True,True,True,False,True,True,False,False,False,False,,18018,False
final_run_2_20260714T181957Z,x0396,intended,custody_vs_support,AtoB,expanded_workbook_grounded,,True,False,False,I need to change an order involving my child. What are my options?,"Parenting time is settled, but support payments have stopped.",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,1,What kind of order do you want to change?,True,What kind of order do you want to change?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,True,True,True,True,True,True,False,False,False,False,,15452,False
final_run_2_20260714T181957Z,x0750,intended,medicaid_vs_guardianship,AtoB,expanded_workbook_grounded,,True,False,False,A care facility says there is a legal problem involving my parent's property. What are my options?,We need a guardian because there is no power of attorney and our parent lacks capacity.,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Long-term Care Issues,Wills & Trusts > Long-term Care Issues || Wills & Trusts > Conservatorship/Guardianship,False,False,False,False,True,False,False,1,What is the issue mainly about?,True,What is the issue mainly about?,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Administrative Law > Medicare/Medicaid || Wills & Trusts > Probate,True,True,True,True,True,True,True,True,True,False,False,True,False,,23357,False
final_run_2_20260714T181957Z,x0313,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,"A court case about money ended, but the financial problem is not resolved. Can a lawyer help me?",I am considering personal bankruptcy because I owe this judgment and other bills.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || General Litigation > General Litigation,True,True,True,True,True,True,False,1,Which describes your situation best?,True,Which describes your situation best?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,False,False,False,False,False,False,,16121,False
final_run_2_20260714T181957Z,legacy_032,intended,criminal_vs_restraining,BtoA,legacy_200_snapshot,criminal_vs_restraining,False,False,False,"My coworker has been texting me constantly and won't leave me alone, even after I asked him to stop. He's making me really uncomfortable.","We've never been friends or family; he's just a coworker, and the police told me this is criminal harassment.",Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Labor & Employment > Sexual Harassment - Employee,Labor & Employment > Sexual Harassment - Employee || Labor & Employment > General - Employee,False,False,False,False,True,False,False,1,What best describes the texts?,True,What best describes the texts?,Labor & Employment > Sexual Harassment - Employee,Labor & Employment > Sexual Harassment - Employee || General Litigation > Stalking Orders,False,False,False,False,True,False,False,False,False,False,False,False,False,,22591,False
final_run_2_20260714T181957Z,x0687,intended,mold_vs_tenant,BtoA,expanded_workbook_grounded,,True,False,True,My landlord is threatening action after I complained about conditions in my home. Can a lawyer help me?,"An inspector identified extensive mold, and that is the focus of the lawsuit.",Real Property > Tenant (Residential),Real Property > Tenant (Residential),General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,1,What kind of action is your landlord threatening after you complained about conditions?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,9258,False
final_run_2_20260714T181957Z,legacy_166,intended,injury_location,AtoB,legacy_200_snapshot,injury_location,False,False,False,My shoulder was injured and it's affecting my daily life. Is there someone I can talk to?,The injury happened while I was lifting supplies at work.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury || Workers' Comp > State,True,True,True,True,True,True,True,1,How did your shoulder injury happen?,True,How did your shoulder injury happen?,General Litigation > Personal Injury,General Litigation > Personal Injury || Workers' Comp > State,False,False,True,True,True,True,True,True,True,False,False,False,False,,14567,False
final_run_2_20260714T181957Z,x0008,intended,divorce_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,I need to know my options concerning my marriage and our living situation. What are my options?,My ex has threatened me repeatedly and keeps coming to my house.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,True,True,True,True,True,False,3,What are you looking to do about the marriage? || Do you have any safety or abuse concerns where you might need a court order to stay away (protective order)? || Do you and your spouse have any children under 18?,True,Do you have any safety or abuse concerns where you might need a court order to stay away (protective order)?,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,False,True,False,True,True,False,True,False,False,False,False,False,,20887,False
final_run_2_20260714T181957Z,x0168,intended,employment_vs_state_hearing,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,My employment complaint is moving forward and I need representation.,No agency hearing is pending; I need to bring a discrimination claim against my employer.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > Other,False,False,False,False,True,False,False,2,Are you the employee or the employer in this case? || What is your case mainly about?,True,What is your case mainly about?,Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,20413,False
final_run_2_20260714T181957Z,legacy_082,intended,domestic_violence,AtoB,legacy_200_snapshot,domestic_violence,False,True,False,I'm thinking about leaving my wife and want to know the process for separating.,My wife has threatened to hurt me if I try to leave.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,True,True,True,True,True,False,0,,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,6474,False
final_run_2_20260714T181957Z,legacy_186,intended,tenant_vs_landlord,AtoB,legacy_200_snapshot,,False,False,False,"The folks living downstairs keep complaining about repairs, but I can’t get a straight answer from them.",I am the landlord for that unit.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential,True,False,True,False,True,True,False,1,"Are you the landlord/property manager, a tenant, or a neighbor?",True,"Are you the landlord/property manager, a tenant, or a neighbor?",Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,True,True,True,True,True,True,True,True,False,False,False,False,,14085,False
final_run_2_20260714T181957Z,legacy_167,intended,injury_location,AtoB,legacy_200_snapshot,injury_location,False,False,False,I was hit in the head and now I have headaches all the time. I need legal advice.,The accident happened while I was working construction.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Crime Victims,True,True,True,True,True,True,True,1,How did the head injury happen?,True,How did the head injury happen?,General Litigation > Personal Injury,General Litigation > Personal Injury,False,False,False,False,True,False,False,False,False,False,False,False,False,,20027,False
final_run_2_20260714T181957Z,legacy_168,intended,injury_location,AtoB,legacy_200_snapshot,injury_location,False,False,False,I was bitten by a dog and had to get stitches. I'm worried about recovery.,I was bitten by a client's dog while making a delivery for my employer.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Animal Law || General Litigation > Premises Liability,True,True,True,True,True,True,True,2,Who owned the dog? || Where did the bite happen?,True,Who owned the dog?,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Premises Liability || General Litigation > Animal Law,False,False,False,False,True,False,False,False,False,False,False,False,False,,19309,False
final_run_2_20260714T181957Z,x0556,intended,ssd_vs_ssi,BtoA,expanded_workbook_grounded,,True,False,False,A disability benefit based on my finances was denied and I need help.,"This is SSDI, not the needs-based SSI program.",Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > Medicare/Medicaid,True,True,True,True,True,True,True,1,Which benefit was denied?,True,Which benefit was denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,True,False,True,,False,True,False,True,,False,,False,False,,16276,False
final_run_2_20260714T181957Z,legacy_014,intended,bankruptcy_vs_collections,BtoA,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,"Someone lost a lawsuit to me and owes me money, but I don't know how to make them pay.",I don't have any income right now and had to file for bankruptcy.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,True,True,True,True,True,True,False,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,8495,False
final_run_2_20260714T181957Z,x0364,intended,dui_vs_dmv,AtoB,expanded_workbook_grounded,,False,False,False,There is a hearing about whether I can keep my driver's license.,I am appealing an age-based license renewal denial and was not charged with a crime.,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,1,What is the hearing about?,True,What is the hearing about?,Criminal Law > DMV (DUII Related),Criminal Law > DMV (DUII Related) || Administrative Law > DMV (Non-Criminal),False,False,True,True,True,True,True,True,True,False,False,True,True,,13792,False
final_run_2_20260714T181957Z,legacy_066,intended,debtor_vs_creditor,AtoB,legacy_200_snapshot,,False,False,False,"There was an agreement about money, but things didn't go as planned. I need help.",The agreement was that they'd pay me back for the bills I covered for them.,Consumer Law > General,Consumer Law > General,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Consumer Law > General || Debtor/Creditor > Other",False,False,True,True,True,True,True,2,"Who was the agreement with, and what kind of deal was it? || Was the agreement written or mostly verbal?",True,"Who was the agreement with, and what kind of deal was it?",Consumer Law > General,"Consumer Law > General || Business and Corporate > General (contracts, entities)",False,False,False,False,True,False,False,True,False,False,False,True,True,,19526,False
final_run_2_20260714T181957Z,x0129,intended,criminal_case_vs_protection,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,There was a confrontation and now I need help with what happened. I do not know what to do next.,My former partner assaulted me and keeps coming to my home.,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Family Law > Domestic Violence || General Litigation > Personal Injury,True,True,True,True,True,True,True,1,Which of these best fits your situation?,True,Which of these best fits your situation?,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || General Litigation > Personal Injury || Family Law > Domestic Violence,False,False,True,False,True,True,False,True,False,False,False,False,False,,28012,False
final_run_2_20260714T181957Z,x0339,intended,tenant_vs_landlord,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute about a rental home and repairs have not been made. I do not know what to do next.,I own the property and rent the unit to the other person.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,True,True,True,True,1,Are you the renter (tenant) or the landlord/property owner for this home?,True,Are you the renter (tenant) or the landlord/property owner for this home?,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,False,True,False,True,True,False,True,True,False,False,False,False,,16789,False
final_run_2_20260714T181957Z,x0427,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,False,I need legal advice about something that happened after I complained at work. What are my options?,I was terminated in retaliation for reporting illegal pay practices.,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Whistleblowers - Employee,Labor & Employment > Whistleblowers - Employee || Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,3,What did you complain about at work? || What happened to you after you complained? || Do you work for a government agency or a private company?,True,What happened to you after you complained?,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > Whistleblowers - Employee,True,False,True,,False,True,False,True,,False,,True,False,,20554,False
final_run_2_20260714T181957Z,x0058,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My child's other parent will not leave me alone and I need legal help. Can a lawyer help me?,The issue is which parent the child should live with and when visits occur.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,3,Is this mainly about getting a court order to make the other parent stay away and stop contacting you? || Has the other parent threatened or physically hurt you or your child? || Do you already have a custody or parenting time order from a court?,True,Do you already have a custody or parenting time order from a court?,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,20163,False
final_run_2_20260714T181957Z,x0305,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,"A court case about money ended, but the financial problem is not resolved. What are my options?",I am considering personal bankruptcy because I owe this judgment and other bills.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || General Litigation > General Litigation,True,True,True,True,True,True,False,2,Which best describes your situation? || Is there a court judgment or order that says who must pay and how much?,True,Which best describes your situation?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,False,False,False,False,False,False,,18974,False
final_run_2_20260714T181957Z,x0429,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,True,I had a problem with my pay and raised it with my manager. I do not know what to do next.,"The unpaid wages matter is resolved, but I need help with the retaliatory firing.",Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,3,"What kind of pay problem is it? || Are you paid hourly or salary? || After you spoke up, did your boss cut your hours, threaten you, write you up, or fire you for complaining?",True,"After you spoke up, did your boss cut your hours, threaten you, write you up, or fire you for complaining?",Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee,True,False,True,,False,True,False,True,,False,,False,False,,24692,False
final_run_2_20260714T181957Z,x0404,intended,custody_vs_support,AtoB,expanded_workbook_grounded,,True,False,False,I need to change an order involving my child. Can a lawyer help me?,"Parenting time is settled, but support payments have stopped.",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,1,What kind of order do you want to change?,True,What kind of order do you want to change?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,True,True,True,True,True,True,False,False,False,False,,12902,False
final_run_2_20260714T181957Z,x0084,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,I need to leave my relationship but I am afraid I cannot do it safely. I do not know what to do next.,The only legal issue is ending the marriage and dividing our assets.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,1,What help do you need first?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9236,False
final_run_2_20260714T181957Z,x0330,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I need advice about a judgment and whether there is a broader solution. Can a lawyer help me?,"I won the case, but the other person still has not paid me.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,3,"Is the judgment against you, or do you have a judgment against someone else that you want to collect? || Are you open to bankruptcy as a wider fix for the debt? || What kind of case or debt led to the judgment?",True,"Is the judgment against you, or do you have a judgment against someone else that you want to collect?",Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),True,True,True,True,True,True,False,True,True,False,False,False,False,,24317,False
final_run_2_20260714T181957Z,x0123,intended,criminal_case_vs_protection,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,A dispute became physical and I do not know what legal help I need.,My child's other parent is threatening me and I need an order keeping them away.,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Personal Injury,General Litigation > Personal Injury || Criminal Law > Misdemeanor || Family Law > Restraining Orders,False,False,True,True,True,True,True,3,"Which best fits what you need right now? || Is the other person a family member, romantic partner/ex, or someone you live(d) with? || Did the police come or are there any criminal charges already?",True,Which best fits what you need right now?,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || General Litigation > Personal Injury || Family Law > Domestic Violence,False,False,True,False,True,True,False,True,True,False,False,True,True,,19935,False
final_run_2_20260714T181957Z,x0573,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,False,Someone may copy my work and I want to understand my rights.,"The product has a new functional mechanism, not merely artwork or branding.",Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,True,True,True,True,True,True,True,3,What kind of work is it? || Where is the work being used right now? || Did you make this as part of your job or under a contract someone paid you for?,True,What kind of work is it?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,True,False,True,False,True,True,False,True,False,False,False,False,False,,14357,False
final_run_2_20260714T181957Z,x0033,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,The other parent has been causing problems and I need advice about my child.,The other parent hit me while I was holding our child and threatened to come back.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Restraining Orders,True,True,True,True,True,True,True,3,What’s the main issue right now? || Do you already have a court order about custody or parenting time? || Is your child in immediate danger right now?,True,Is your child in immediate danger right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Restraining Orders,True,False,True,True,True,True,True,True,True,False,False,False,False,,22972,False
final_run_2_20260714T181957Z,x0543,intended,ssd_vs_ssi,AtoB,expanded_workbook_grounded,,True,False,False,"My medical records show I am disabled, but my claim was denied.","The denied benefit is Supplemental Security Income, not SSDI.",Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || General Litigation > Health Law/HIPAA,True,False,True,,False,True,False,1,Is this about disability benefits from the Social Security Administration or from a private/employer disability insurance plan?,True,Is this about disability benefits from the Social Security Administration or from a private/employer disability insurance plan?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,True,True,False,False,False,False,,18707,False
final_run_2_20260714T181957Z,x0040,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,False,I need help changing the arrangements with my child's other parent. I do not know what to do next.,My ex threatened to take the child by force and hurt me.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,2,What do you want to change? || Do you already have a court order about your child?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9349,False
