run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run1,gold-0353,410,Seeking guardianship of my great nephew. His mother is my niece. Not sure who the father is. He's been with us for the past 2 months. He's special needs. Mom is somewhat unstable at this time.,Family Law > Guardianship(minor),Wills & Trusts > Conservatorship/Guardianship || Family Law > Guardianship || Administrative Law > Schools — Special Needs Education,1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,20603
run1,gold-0354,412,Both grandparents have died and my aunt and her siblings have abandoned the family home so me and my niece where left 3 days to get everything out before the house was auctioned off nobody wanted anything to do with the house until we cleaned it out at which time a man had come by and told us about a surplus theat might accure long story short me and my niece cleaned out the house which was a feet within its self they were horders and now we would like to claim the surplus since nobody wanted any thing to do with the home.,Wills & Trusts > Probate || Real Property > Foreclosure,Wills & Trusts > Probate || Real Property > Foreclosure || General Litigation > Property Damage,2,3,2,1.0,2,0.666667,True,True,False,2,3,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,13525
run1,gold-0355,413,We need to file objection on a will that we believe was fraudulently created and executed.,Wills & Trusts > Litigation,Wills & Trusts > Litigation || Wills & Trusts > Probate || Business & Corporate > General (Contracts Business Organization),1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10802
run1,gold-0356,414,"I have conservatorship papers from California. I am trying to notify the county of Marion and the state of Oregon. Which forms do i need to file. The county officer in the payment office cannot help and I am told by my legal rep in California that I need to have proof that i have notified the state of Oregon filing a copy of foreign judgement under ORS 24.115. I also wish to register a foreign conservatorship order ORS21.145, ORS 125.845.I am flummoxed as to what to do next as I am not a wealthy person",Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,10391
run1,gold-0357,415,"My mother died with no will, debts and has two properties in Sodaville, OR,. I live in Washington and getting to Sodaville is problematic . Things have been difficult over the the last few years as I have health issues. i need to settle her estate and do right by my brother and sister. The amount of the estate exceeds the probate limit and I need help.",Wills & Trusts > Probate,Wills & Trusts > Probate || Wills & Trusts > General (Wills/Trusts/Estates) || Family Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,17488
run1,gold-0358,416,"Hi . We need to do end of life stuff, make a will, and figure out how to pass on property to the kids (appx value 650,000). We do not have IRA's or investments. I turn 70 this yr, Alex my husband of 39 yrs, turns 68. I have put this off for years, now its to figure it out. I am best reached by text on phone, tnks for reading this. Jamie","Wills & Trusts > General (Wills, Trusts, Estates)",Wills & Trusts > General (Wills/Trusts/Estates) || Wills & Trusts > Probate || Wills & Trusts > Document Review,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,11167
run1,gold-0359,417,Hiding from law enforcement caused the eviction. Charges filed against him,Real Property > Tenant (Residential) || Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Real Property > Tenant (Residential) || General Litigation > Actions Against Police,2,3,2,1.0,2,0.666667,True,True,False,2,3,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,4774
run1,gold-0360,418,"the county took down a tree on my property without my consent. When I showed up to confront them, we got into quite a scuffle and I knocked one out. They tried to jump me so I fled in my vehicle and hit one of them, and a person walking.",General Litigation > Tort Claims Act || Criminal Law > Lessor Felony,Criminal Law > Major Felony || General Litigation > Tort Claims Act || General Litigation > Property Damage,2,3,1,0.5,1,0.333333,True,False,False,2,2,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,18668
run1,gold-0361,419,Divorce. Eviction. Criminal Case.,Family Law > General (Divorce/Separation) || Real Property > Tenant (Residential) || Criminal Law > Other,Family Law > General (Divorce/Separation etc.) || Real Property > Tenant (Residential),3,2,2,0.666667,2,1.0,True,False,False,3,2,2,0.666667,True,False,2,0,0.666667,some_exact_sublabels,,False,20673
run1,gold-0362,420,I broke my foot at my job after a customer threw something at me and they fired me. Will I be deported?,Workers' Comp > State || Labor & Employment > Wrongful Discharge || International Law > Deportation,Workers' Comp > State || Labor & Employment > Wrongful Discharge - Employee || International Law > Deportation,3,3,3,1.0,3,1.0,True,True,True,3,3,3,1.0,True,True,3,0,1.0,all_exact_sublabels,,False,12610
run1,gold-0363,421,My sister has guardianship and power of attorney over our parents and is making me not a beneficiary. She hit me with her car and I want her to pay. I have a parking ticket I disagree with.,General Litigation > Personal Injury || Wills & Trusts > Litigation || Criminal Law > Local Ordinances || Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Power of Attorney || General Litigation > Personal Injury || Criminal Law > Traffic Offenses,4,3,1,0.25,1,0.333333,True,False,False,3,3,3,1.0,True,True,4,3,0.625,some_exact_sublabels,,True,17327
run1,gold-0364,422,I keep seeing the same numbers over and over again. My ex boyfriend won't stop trying to call me. I'm scared he will try to hurt me. I was denied my license because they said my birth certificate was invalid.,Family Law > Restraining Orders || Administrative Law > General (State),General Litigation > Stalking Orders || Administrative Law > DMV (Non-Criminal) || Family Law > Restraining Orders,2,3,1,0.5,1,0.333333,True,False,False,2,3,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,19169
run1,gold-0365,423,I can't afford gas anymore. I sold my car. City counsel is cutting funding to an after school program that I need for my family. I want to talk to them about gas prices and the program.,Administrative Law > General (Local/Municipal),Administrative Law > General (Local/Municipal) || Consumer Law > Automobiles/RV's/Mobile Homes || Administrative Law > Welfare,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,12888
run1,gold-0366,424,"Not getting my vet benefits anymore. Now my nursing licenses is being revoked. My neighbor keeps on playing music really loudly at night. I think I may die soon, I want to write a will.","Wills & Trusts > General (Wills, Trusts, Estates) || Administrative Law > Military/Veterans || Administrative Law > Professional Licensing || General Litigation > Neighbor Disputes/Nuisance",Administrative Law > Professional Licensing || Wills & Trusts > General (Wills/Trusts/Estates) || General Litigation > Neighbor Disputes/Nuisance,4,3,3,0.75,3,1.0,True,False,False,3,3,3,1.0,True,True,4,1,0.875,some_exact_sublabels,,False,18240
run1,gold-0367,425,"I am recently divorced (finalized Oct. 27th, 2025 in the the state of Idaho). There is a child support order in place but my income has recently changed so I would like to look into applying for an adjustment. I am a legel resident of Oregon since Dec. 2025, and my now ex-husband is a legal resident of Georgia. My attorney recommended I reach out to Oregon state family attorneys to see if the laws are different or would benefit my situation.",Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Military || Family Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,24065
run1,gold-0368,426,I own a small counseling practice in Sumpter (Sumpter's Counseling). We received a letter from CareOregon yesterday stating that they are terminating our contract with them without cause. This is a huge blow to our business and will leave the 235 clients we serve with CareOregon without the medical services they need (there is a severe shortage of mental health providers currently and a larger shortage among those who accept Medicaid). I hoping there is some way to appeal this decision they made and am hoping you can help.,"Business & Corporate > General (Contracts, Business, Organization) || Administrative Law > Medicare/Medicaid","Business and Corporate > General (contracts, entities) || Administrative Law > Medicare/Medicaid",2,2,2,1.0,2,1.0,True,True,True,2,2,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,22098
run1,gold-0369,427,my stock has been tanking since Trump started the war. How do I sell it?,Business & Corporate > Securities,Business and Corporate > Securities || Taxation > Personal Income,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,17042
run1,gold-0370,428,My lawyer Galen Vossick looks identical to accused pederast biology teacher milo quenderson of veneta high school. I was raped at age three and covered up. I don't find the joke funny. I have a flyer that compares the two men. many of my friends agree the resemblance is uncanny. I stopped going to court because of this and ended up in the mental hospital. I am looking for a malpractice lawyer. please ask to see my flyer..,General Litigation > Child Abuse Victims || General Litigation > Malpractice-Legal,General Litigation > Malpractice (Legal) || General Litigation > Libel/Slander/Defamation || General Litigation > General Torts/Privacy,2,3,1,0.5,1,0.333333,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,11712
run1,gold-0371,429,I'm having trouble with past experices affecting my mental health and it's making me act strangley adn get into trouble at school,Administrative Law > Student Rights || Administrative Law > Schools - Special Needs Edu.,Administrative Law > Student Rights || Administrative Law > Schools — Special Needs Education || General Litigation > Child Abuse Victims,2,3,2,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,27519
run1,gold-0372,430,cnn keeps showing a segment about dinosaurs that is deeply offending. It is false information and when I complained they threatened me. Now a car follows me evereywhere I go,General Litigation > Stalking Orders,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Stalking Orders || General Litigation > Libel/Slander/Defamation,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,23202
run1,gold-0373,431,My uncle got caught with some guns and now hes facing deportation,International Law > Deportation,International Law > Deportation || Criminal Law > Gun Rights || Criminal Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,14816
run2,gold-0001,2,"I am needing an attorney familiar with the clinical mental health licensure board (OBPLCT) to help guide me through the application and character fitness process. I have surrendered my Oregon license in the past; however, was encouraged to reapply. I am now reapplying but must clear up some of the Question surrounding my background.",Administrative Law > Professional Licensing,Administrative Law > Professional Licensing || Administrative Law > General (State) || Labor & Employment > ADA (Disability) Act Issues,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,4816
run2,gold-0002,3,"I'm currently $11,000 in debt and am taking out a $10,000 loan and need legal advice pertaining to bankruptcy",Bankruptcy > Personal,Bankruptcy > Personal || Bankruptcy > Creditors || Bankruptcy > Other,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,13585
run2,gold-0003,4,I Have a small sole proprietor owned business in construction (tubs&counterrs) & cleaning. Im having issues being paid. Im looking to find a lawyer that knows how to… do contracts and lien property filing for my company. Im just starting to get a profit for the first time. Now I can’t seem to be paid. Invoices over due. (Approx 50% of them) causing me to do this….. if i could get a Refural please.,Real Property > Construction/Contractors || Debtor/Creditor > General (Creditor),"Debtor/Creditor > Judgment Collection || Business and Corporate > General (contracts, entities) || Real Property > Construction/Contractors",2,3,1,0.5,1,0.333333,True,False,False,2,3,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,15522
run2,gold-0004,5,"We have paid in full for a wedding at Morrowlight Center in Ashford that has now been closed down by Briar County. We have not received a refund nor any communication on when that will be process or next steps. We cannot select a new venue since we have not been able to get our money back, and as the weeks tick on most venues are now full. We have called and emailed along with the other hundreds of people in this same position, Seeking guidance.",Consumer Law > General,Consumer Law > General,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,13957
run2,gold-0005,6,I have 2 misdemeanor charges From 2018 That I need to have expunged.,Criminal Law > Expunction,Criminal Law > Expunction || Criminal Law > Misdemeanor || General Litigation > General Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10114
run2,gold-0006,7,I haven't been financially able to pay my credit card debt to Bank of America and received a summons on June 15th.,Debtor/Creditor > General (Debtor),Debtor/Creditor > Collection/Harassment || Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,5451
run2,gold-0007,8,"I was served a petition for custody and parenting time and child support. The father of my child wants parenting time. He lives in another state. I have 30 days to ""appear"" in this case. I need to file and show proof that his lawyer was formally served. I need to know what to expect and some advice what I should do. My daughter is 14 and does not want to be forced to be with her dad. She will be 15 in August. I know she has rights too.",Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification || Family Law > Military,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,12840
run2,gold-0008,9,"I was assaulted. Cops were called for the assault. I went to er I’m ambulance after the police arrived and took my statement. The police falsified the statement, the report and did not include the witnesses statement. The police left out their body cam footage of the interview and left out the video footage of the assault. (Should be able to supena from the company the assault happened at) Before sending the case to the DA the police mixed up my name, address and number giving the DA no way to get ahold of me. I’ve provided proof that I still have a concussion and seeing medical professionals regarding the assault. The police falsified the report by leaving out information, falsifying my statement, and not mentioning the assault at all instead charged the attacker with harassment (a false charge) the man came out of no where and attacked me hitting me in the head repeatedly until I blacked out. The police seen this on camera. Need aggressive lawyer",General Litigation > Actions Against Police || General Litigation > Personal Injury,General Litigation > Actions Against Police || General Litigation > Crime Victims || General Litigation > General Torts/Privacy,2,3,1,0.5,1,0.333333,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,15928
run2,gold-0009,10,"I am a writer, but am not represented by an agent, manager, or attorney. My current project, a fantasy/adventure trilogy for young adults has already generated tremendous interest, and I need very much to ask someone many Question about intellectual property, copyright, and the creation of a specialty asset trust to manage the various brands and licensing opportunities that will spin off of the books.",Intellectual Property > Trademark/Copyright || Wills & Trusts > Living Trusts,"Intellectual Property > Trademark/Copyright || Business and Corporate > General (contracts, entities)",2,2,1,0.5,1,0.5,True,False,False,2,2,1,0.5,True,False,1,0,0.5,some_exact_sublabels,,False,18501
run2,gold-0010,11,We need an immigration lawyer for my husband because we want to look into applying for legal status for him.,International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || General Litigation > General Litigation,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,13192
run2,gold-0011,12,Hours was deleted from my pay and when I said something about it to the manager I was terminated,Labor & Employment > Wage and Hour Claims || Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > General,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,7236
run2,gold-0012,13,"I am seeking a consultation for a lawyer in regards to injuries I got on the job that I feel were preventable if my supervisor had listened to me. It wasn't a sudden onset injury but developed over time, I went to my lead when it became obvious something was wrong. He blew it off saying I was just tired. After a couple months I went back to him again complaining of pain, he blew it off. Over 18 months I went to him 5 times before he told me I needed a doctor's note, I went to the doctor the next day and was immediately put on light duty. My supervisor tried saying that I didn't come to him ""officially"" but there's no ""official"" procedure. There's a giant sign in the breakroom saying ""if you are injured, no matter small, tell your supervisor."" Eventually I was moved to another department and after 30 days was laid off with 43 other people. I have had 2 surgeries, with another on the way. Am in constant pain, have limitations on my primary arm and more. Thank you",Workers' Comp > State,Workers' Comp > State || Labor & Employment > Wrongful Discharge - Employee,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,13908
run2,gold-0013,14,"My landlord is refusing to fix a sewer leak issue, along with standing water under my home that is causing mold, and rodents that were living in my vents. Now she's trying to say it's my fault and I need to pay for everything, even though they are admitting the issues and know what's going on, as they are trying to get the builders the fix the issues. They keep lying to me and now for over 2 weeks I've had terrible sewer leaks they won't fix or even entertain. They said those leaks have fixed themselves all on their own, and they can't be leaking anymore.",Real Property > Tenant (Residential) || General Litigation > Mold Claims,Real Property > Tenant (Residential) || General Litigation > Mold Claims,2,2,2,1.0,2,1.0,True,True,True,2,2,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,18854
run2,gold-0014,15,"I owed IRS $273,393.00 because I withdrew all of my IRA accounts due to a scam on the internet. The scammers posed as Apple tech support and Fedelity Senior Fraud analyst instructed me to close all of my accounts and deposit them to secure separate accounts where the hackers cannot reach. After they can revalidate my identity then I can move the money back . I did not receive a penny from the scammers. I heard from a representative from IRS today informing me the balance due on my Federal tax return is now $279,498.57. I desperately need a tax attorney that can help me reduce taxes owed because I do not have any income besides our social security payments.",Taxation > Personal Income || Taxation > Other,Taxation > Personal Income || Consumer Law > Identity Theft || General Litigation > Crime Victims,2,3,1,0.5,1,0.333333,True,False,False,1,3,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,22163
run2,gold-0015,16,Need to get an Estate Will created for my 80 Mother. She currently doesn't have one.,"Wills & Trusts > General (Wills, Trusts, Estates)",Wills & Trusts > General (Wills/Trusts/Estates) || Wills & Trusts > Document Review || Wills & Trusts > Probate,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,11415
run2,gold-0016,17,administrative law dmv licensure,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Administrative Law > Professional Licensing || Administrative Law > General (State),1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,2896
run2,gold-0017,18,"Need an attorney to discuss filing Bankruptcy. I am currently low-income and own my home (making mortgage payments), but do not own any other secured property.",Bankruptcy > Personal,Bankruptcy > Personal || Bankruptcy > Document Review || Consumer Law > General,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,8191
run2,gold-0018,19,"Looking for low cost help in forming a 501 non-profit to register in Oregon for a small religious organization. We have bylaws, three members for a board, and the state forms filled out, but would like someone to look over everything to make sure it's in order, and, if necessary, make edits to our documents.",Business & Corporate > Non-Profit,Business and Corporate > Non-Profit || Wills & Trusts > Document Review,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10808
run2,gold-0019,20,"My vehicle (1998 Dodge Dakota, dark green with a white canopy and no license plate) got into a really bad accident and was towed by a guy named Sam. Had to go to the hospital due to the injuries from the accident, and I wasn't able to grab my valuables or personal property from the vehicle before it was towed. I tried to call the company later that day and spoke with Sam again- he said that the only way I was able to retrieve my property was by paying him the Tow Fee which was a total of $440.00 and by providing him with the title to the vehicle. The vehicle was totaled and I am only requesting to retrieve my property (my cell phone, tools, and other personal property). I refused to pay him $440.00 for personal property and would like assistance with this matter.",Consumer Law > Vehicle Towing,Consumer Law > Vehicle Towing || General Litigation > General Torts/Privacy || Debtor/Creditor > Collection/Harassment,1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,11188
run2,gold-0020,21,I need help filing all documents for relief of sex offender registration through the Oregon Psychiatric Security Review Board. I'm wondering how much that would cost me.,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Relief From Sex Offender Registration || General Litigation > Health Law/HIPAA,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,11630
run2,gold-0021,22,"Being sued by Midland Credit for roughly $2,500. Attempted to settle but Vernon, Pike, & Tolland, PC are saying they can’t offer any settlements lower than 90% of the amount owed. What steps can I take to reach fair settlement? My summons was received today and says Subject to mandatory arbitration. How might I go about that process? Thank you for your help.",Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > Collection/Harassment || Debtor/Creditor > Judgment Collection,2,2,0,0,0,0,False,False,False,1,1,1,1.0,True,True,2,2,0.5,top_level_only,,False,9034
run2,gold-0022,23,"I am looking for a lawyer to help me get on my sons birth certificate ,also full custody and establishing paternity with my son.",Family Law > Paternity || Family Law > Child Custody/Visitation,Family Law > Paternity || Family Law > Child Custody/Visitation || Family Law > Birth Certificate/Name Change,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,8580
run2,gold-0023,24,"My mother was transported to St. Elora hospital in Redmond. She was stabilized for the reason admitted. She then fell out of the bed in the ER at 1222 am, hitting her head. She broke two vertebrae, cracked her skull and split her head open. The wound was substantial and required a blood transfusion later. She was found 10 minutes later without a pulse. They performed CPR and life flighted her to Alderstone University Hospital. She had a DNR order in place. The doctors at Alderstone University Hospital said she was likely paralyzed from the neck down and was without oxygen to the brain for the time on the floor in the ER. How can an 85 year old woman, who is confined to a wheel chair ""fall"" out of an ER bed and die? I need help in making the hospital pay for their incompetence and wrongful death, as well as doing CPR against her wishes (which also caused several broken ribs).",General Litigation > Wrongful Death || General Litigation > Malpractice-Medical,General Litigation > Wrongful Death || General Litigation > Malpractice (Medical) || General Litigation > Personal Injury,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,10746
run2,gold-0024,25,"I have an idea for an improvement on an existing product and would like assistance in assessing patentability. To the best of my ability, I have conducted a patent search and did not see anything comparable. I would like to talk with an IP attorney about my idea and get guidance on the likelihood of a provisional patent being awarded.",Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Trademark/Copyright || Administrative Law > Schools — Special Needs Education,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8960
run2,gold-0025,26,"Immigration issue about my legal status and working visa, mainly about H1B and E2.",International Law > Gen. Immigration/Visas,International Law > General Immigration/Visas || International Law > Gen. Immigration/Visas,1,2,1,1.0,2,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,13283
run2,gold-0026,27,Possible wrongful termination and/or discrimination,Labor & Employment > Wrongful Discharge || Labor & Employment > Discrimination,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee || Labor & Employment > Wrongful Discharge - Employer,2,3,2,1.0,3,1.0,True,True,True,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,21027
run2,gold-0027,28,I was injured at work on 6/25/23. Was on worker’s compensation for about 6 months. Broke my hip and l4 & l5 on a slip and fall at Hawthorn Market’s distribution center while working in the freezer. Wondering what my options are for my personal injury.,Workers' Comp > State || Workers' Comp > Third Party litigation,General Litigation > Personal Injury,2,1,0,0,0,0,False,False,False,1,1,0,0,False,False,0,0,0,no_correct_category,,False,17438
run2,gold-0028,29,"I have a signed contract with a roofing company to replace my roof, they did not do the roof, but they took $13,000 from me, and have now closed their business. I would like to file something to get my money back, I thought this was a small claims issue, but then I saw the maximum for small claims is $10,000. So, I need an attorney to help me get my money back, I'm not sure what type, maybe a breach of contract lawyer, but again, I do not know. I look forward to speaking with someone. Thank you!",Real Property > Construction/Contractors,Consumer Law > General || Business and Corporate > Litigation || Debtor/Creditor > Judgment Collection,1,3,0,0,0,0,False,False,False,1,3,0,0,False,False,0,0,0,no_correct_category,,False,14797
run2,gold-0029,30,I owe taxes to Canada from my time working there over 10 years ago and need assistance in seeing if I can dispute them or remove the interest requirements. Also curious about their statute of limitations.,International Law > Taxation,Taxation > Personal Income || International Law > Taxation || Taxation > Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,17715
run2,gold-0030,31,Need legal advise regarding a trustee who has breached their fiduciary duty. Possible elder financial abuse. Also is there a statue of limitation on when I need to file a complaint?,Wills & Trusts > Litigation || Wills & Trusts > Elder Abuse,Wills & Trusts > Litigation || Wills & Trusts > Elder Abuse || Wills & Trusts > Power of Attorney,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,27604
run2,gold-0031,32,"I was approved for unemployment benefits, per letter dated 6/21/24, which became final effective 7/11/24. Conditional approval, provided I did not request a hearing - which I did NOT. However, I have not received ANY money. At $812 per week, that is~$6K in unpaid benefits. I need help.",Administrative Law > Unemployment,Administrative Law > Unemployment || Administrative Law > General (State),1,2,1,1.0,1,0.5,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,16808
run2,gold-0032,33,"I am curious if a lawyer can offer some guidance on dissolving an LLC partnership business and filing bankruptcy. Essentially, my former business partner and I signed an agreement over the summer that I was to leave the partnership, transfer full ownership and responsibilities to her, and be paid out over 5 years for the $10,000 loan that I provided. She was planning to remain operating but then decided to close the business about 3 months later after realizing it was too much for her to take on. My name was never officially removed from the business in that time, so now we want to go about doing so, and dissolving the business properly, along with likely filing bankruptcy. The business has about $10k in debt from other loans (SBA and Shopify), not including the $10k from myself. All assets have been sold. At this point I understand that I will very likely not be receiving my portion of the money loaned, but I do need to ensure the dissolution goes smoothly from here on out.","Bankruptcy > Business || Business & Corporate > Sale of Business || Business & Corporate > General (Contracts, Business, Organization)","Bankruptcy > Business || Business and Corporate > General (contracts, entities)",3,2,2,0.666667,2,1.0,True,False,False,2,2,2,1.0,True,True,3,1,0.833333,some_exact_sublabels,,True,11386
run2,gold-0033,34,Looking for an attorney that specializes in business contract law and if possible has experience in farm contracts. The issue at hand stems from a verbal extension of a written lease that the other party has decided they no longer want to honor the lease extension.,Business & Corporate > Agriculture/Farm || Real Property > Agriculture/Farm,"Business and Corporate > General (contracts, entities) || Real Property > Agriculture/Farm",2,2,1,0.5,1,0.5,True,False,False,2,2,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,19293
run2,gold-0034,35,"We bought our Hyundai Ioniq 5 2023 from Marrowick Hillstone late last August and this year the twelve volt battery has completely died, and the car has lost all electrical power and function.We've had to had it towed to the dealership. It is currently at the dealership for the third time, where it has been for more than a week. The car has spent, in total, almost 30 days in the service department while we have had a loaner. The dealership has replaced the battery at least once. As far as we know the service department cannot diagnose the Question and has only been able to repeat it once. We have never been given a reason for the repeated loss of power, even when the battery is fully charged. The dealership has not contacted us in almost a week and we have not been given an update on the status of the car. We are fed up, the car is unfixable and we would like to explore legal options under Oregon's Lemon Law, as it applies, even though we live in Fairhaven.",Consumer Law > Automobiles/RVs/Mobile Homes,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || Real Property > General (Residential),1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,16540
run2,gold-0035,36,My 12-year-old daughter is being accused of distributing chocolate mushrooms at school,Criminal Law > Juvenile Offender,Criminal Law > Juvenile Offender || Administrative Law > Student Rights || Criminal Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,18219
run2,gold-0036,37,I have a judgement from a previous renter and have been garnishing her wages. It has been 90 days and I’m told I need to renew the garnishment. I need to know how to do this.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection || Administrative Law > Unemployment || Labor & Employment > General,1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,9402
run2,gold-0037,38,I am looking for help with my 8 month old son. I have a DV case with my wife we are still married but we separated. she cant have custody of him due to her untreated mental condition. I am not on the birth certificate.,Family Law > Paternity || Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Domestic Violence || Family Law > Paternity,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,13041
