run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_b2_20260719T071320Z,v2_immigration_posture_07,immigration_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,We adopted our daughter abroad and something is wrong with finalizing everything now that we're home.,The adoption itself is final — the problem is her citizenship paperwork; USCIS rejected the N-600 over the visa category she entered on.,Family Law > Interstate/Independent Adoption,International Law > General Immigration/Visas,Family Law > Adoption/DHS || Family Law > Interstate/Independent Adoption || International Law > Family Law,True,True,True,1,Which part is the problem right now?,True,Which part is the problem right now?,International Law > General Immigration/Visas || International Law > Family Law || Family Law > Adoption/DHS,True,True,True,False,False,True,False,,50087
variability_b2_20260719T071320Z,v2_immigration_posture_22,immigration_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My husband was detained at his regular immigration check-in this morning and I don't know where he is.,"The detention trigger is his 2011 plea — his old lawyer swore it was 'immigration safe,' and the deportation defense lawyer we called says vacating that plea is the only real path.",International Law > Deportation,Criminal Law > Post Conviction/Appeals,International Law > Deportation || International Law > General Immigration/Visas,True,True,True,3,"Does your husband have a green card (permanent resident card), or is he in the U.S. on a visa? || What state (and city, if you know) was his immigration check-in in? || Did your husband have an immigration lawyer helping him before this check-in?",False,,,,,False,False,False,False,False,,49018
variability_b2_20260719T071320Z,v2_immigration_posture_46,immigration_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My parents' green cards were approved years ago but a border officer just flagged something on their reentry.,They'd been abroad 14 months caring for my grandmother — the officer says they abandoned residency and issued NTAs; it's removal defense on abandonment grounds now.,International Law > General Immigration/Visas,International Law > Deportation,International Law > General Immigration/Visas || International Law > Deportation || Criminal Law > Other,True,True,True,3,"What happened when your parents tried to come back into the U.S. at the airport or border? || What did the border officer say was the reason for the problem? || Did your parents get any paperwork, letter, or notice about this (at the airport/border or later in the mail)?",True,What happened when your parents tried to come back into the U.S. at the airport or border?,International Law > Deportation || International Law > General Immigration/Visas || Criminal Law > Other,True,True,True,True,False,False,False,,51746
variability_b2_20260719T071320Z,v2_immigration_posture_63,immigration_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My asylum case has been pending six years and my kids barely remember the country we fled.,"There are no proceedings against us — it's an affirmative asylum application stuck in the backlog, and a federal unreasonable-delay action is the tool that moves it.",International Law > Deportation,Administrative Law > General (Federal),International Law > General Immigration/Visas || International Law > Litigation || International Law > Deportation,True,True,True,2,Where is your asylum case right now? || Do you want help filing a lawsuit to make the government act faster (called a ‘mandamus’ delay case)?,True,Where is your asylum case right now?,,,,False,False,False,False,False,,45392
variability_b2_20260719T071320Z,v2_injury_mechanism_08,injury_mechanism,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A city bus jolted so hard that I was thrown into the fare box and knocked out cold.,"The jolt was a pickup truck running a red light into the bus — the private driver is the at-fault party, and his insurer has already contacted me.",General Litigation > Tort Claims Act,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Tort Claims Act || Criminal Law > Traffic Offenses,True,True,True,2,"Was it a city-run bus (public transit) or a private bus company? || Did you get medical care after you were knocked out (like an ambulance, emergency room, or hospital)?",False,,,,,True,True,False,False,False,,34091
variability_b2_20260719T071320Z,v2_injury_mechanism_23,injury_mechanism,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,"My daughter's cheer team practices on mats the gym knows are worn out, and she finally got hurt.","It's her school's team and she has a 504 plan the coach ignored — cleared only for limited impact after her concussion, yet he ran her on full tumbling passes; the school's plan violation is the case.",General Litigation > Premises Liability,Administrative Law > Schools — Special Needs Education,General Litigation > Personal Injury || General Litigation > Premises Liability || General Litigation > Products Liability,True,True,True,3,"Who owns or runs the gym where this happened? || Are you looking for help because your daughter got hurt at the gym, or because the mats themselves were unsafe? || Did the injury happen at a school or a private gym?",True,Did the injury happen at a school or a private gym?,,,,False,False,False,False,False,,34316
variability_b2_20260719T071320Z,v2_insurance_route_08,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"My car was hit while parked and the other side's insurer says their driver isn't liable. The repair is $8,000.",I gave up on them and filed with my own insurer under my own collision coverage — and now MY company is refusing to pay too.,General Litigation > Property Damage,General Litigation > Insurance (Liability),General Litigation > Property Damage || General Litigation > Insurance (Liability) || Consumer Law > Automobiles/RV's/Mobile Homes,True,True,True,3,"What do you want help with most right now? || Do you have collision coverage on your own car insurance (coverage that can pay to fix your car even if the other driver won’t)? || Do you know if the other driver had car insurance at the time, and if yes, what company?",True,Do you have collision coverage on your own car insurance (coverage that can pay to fix your car even if the other driver won’t)?,General Litigation > Property Damage || Consumer Law > Insurance,True,False,True,True,False,False,True,,42929
variability_b2_20260719T071320Z,v2_insurance_route_45,insurance_route,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The insurance company says my disability isn't 'total' anymore even though nothing about my condition changed.,"The letter is actually from Social Security, not the private carrier — it's my SSDI continuing-disability review, a totally different process.",Labor & Employment > Pensions/Benefits/ERISA - Employee,Administrative Law > SSD,General Litigation > Insurance (Health/Disability) || Labor & Employment > Pensions/Benefits/ERISA - Employee || Labor & Employment > Insurance (Health/Disability),True,True,True,1,What kind of disability benefits are these?,True,What kind of disability benefits are these?,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,True,False,False,True,True,False,,44210
variability_b2_20260719T071320Z,v2_insurance_route_63,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My flood damage claim was denied because 'flood isn't covered' — then why did I buy flood coverage?,"The policy is NFIP — federal flood insurance with its own appeal process, proof-of-loss deadlines, and federal-court rules that replace ordinary insurance law.",General Litigation > Insurance (Liability),Administrative Law > General (Federal),General Litigation > Insurance (Liability) || Consumer Law > Insurance || General Litigation > Property Damage,True,True,True,3,"Did you buy the flood coverage directly from an insurance company, or through a government program? || Did you buy the flood coverage from the same company that denied your claim? || What type of home do you live in? (choose all that apply)",True,"Did you buy the flood coverage directly from an insurance company, or through a government program?",Consumer Law > Insurance || Administrative Law > General (Federal) || Insurance (Liability),True,True,False,False,True,True,False,,14102
variability_b2_20260719T071320Z,v2_insurance_route_64,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,After the wildfire our insurer's contractor list all quote half of what real contractors charge.,The state insurance commissioner just opened an inquiry into this exact 'preferred contractor' underpricing scheme across our fire zone — joining that pattern complaint is the leverage beyond our single claim.,General Litigation > Insurance (Liability),Consumer Law > Insurance,General Litigation > Insurance (Liability) || Consumer Law > Insurance || General Litigation > Property Damage,True,True,True,3,"Is your main problem with the insurance company (they won’t pay enough), the contractors, or both? || Has the insurance company already given you a repair estimate or payment that you think is too low? || What kind of insurance is this claim under?",False,,,,,True,True,False,False,False,,27515
variability_b2_20260719T071320Z,v2_insurance_route_65,insurance_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My motorcycle claim stalled for months and now they say my policy 'lapsed' the week of the crash.,"The 'lapse' happened because my bank's autopay failed silently after THEIR system migration — the bank's documented failure, affecting thousands of autopays that month, is the root case.",General Litigation > Insurance (Liability),Consumer Law > Banking,General Litigation > Insurance (Liability) || Consumer Law > Insurance || General Litigation > General Litigation,True,True,True,3,"Who is saying your insurance policy “lapsed” (ended) and using that to deny your crash claim? || What are you trying to get the insurance to pay for from the crash? || Before the crash, what happened with your insurance payments or any warning that your policy was ending?",True,"Before the crash, what happened with your insurance payments or any warning that your policy was ending?",Consumer Law > Insurance || General Litigation > Insurance (Liability) || Consumer Law > Automobiles/RV's/Mobile Homes,True,False,True,False,False,False,False,,51309
variability_b2_20260719T071320Z,v2_insurance_route_66,insurance_route,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The insurance company says my chiropractic bills from the crash 'exceed guidelines' and stopped paying mid-treatment.,"The crash was in the company van on a delivery — this is my workers' comp medical benefit being cut, and comp's treatment-dispute process is the venue.",General Litigation > Insurance (Liability),Workers' Comp > State,General Litigation > Personal Injury || Consumer Law > Insurance || Workers' Comp > State,True,False,True,3,Which insurance company stopped paying for your chiropractic care? || Did the crash happen while you were doing your job (working or on a work errand)? || Who caused the crash?,True,Did the crash happen while you were doing your job (working or on a work errand)?,,,,True,True,False,False,False,,37288
variability_b2_20260719T071320Z,v2_ip_protection_type_01,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need legal help protecting a project I've been developing for the past two years.,It's a new water-filtration machine — I need a patent application filed before I show it publicly.,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),"Intellectual Property > Other || Business and Corporate > General (contracts, entities) || Intellectual Property > Trademark/Copyright",True,True,True,3,"What kind of project are you trying to protect? || Have you already shared any details of your project with anyone, or posted it online, without a confidentiality agreement (NDA) (a written promise to keep it secret)? || What kind of legal protection do you want?",True,What kind of legal protection do you want?,Intellectual Property > Patent (Reg Patent Attys Only),True,True,True,False,False,True,False,,47262
variability_b2_20260719T071320Z,v2_ip_protection_type_02,ip_protection_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Someone is stealing my work and selling it as their own. I want to stop them now.,The 'work' is my photography — they're printing my photos on products and selling them online.,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || General Litigation > Libel/Slander/Defamation || Business and Corporate > Publishing,True,False,True,3,What kind of work is being copied and sold by someone else? || How is the person selling your work? || Do you have proof that they are selling your work as their own?,True,How is the person selling your work?,Intellectual Property > Trademark/Copyright || Consumer Law > Other || General Litigation > Libel/Slander/Defamation,True,True,True,True,False,False,False,,36563
variability_b2_20260719T071320Z,v2_ip_protection_type_06,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I wrote software for a client and now they claim they own everything I've ever built.,It all turns on my consulting agreement's work-for-hire clause — I need the contract analyzed before responding to their demand letter.,Intellectual Property > Computer Law & Internet Law,"Business and Corporate > General (contracts, entities)","Intellectual Property > Computer Law & Internet Law || Business and Corporate > General (contracts, entities) || Intellectual Property > Other",True,True,True,3,"Did you and the client sign anything in writing (contract) that says who owns the software/code? || When you did this work, were you their employee or a freelancer (independent contractor)? || What has the client done so far?",True,Did you and the client sign anything in writing (contract) that says who owns the software/code?,"Business and Corporate > General (contracts, entities) || Intellectual Property > Trademark/Copyright || Intellectual Property > Computer Law & Internet Law",True,True,True,True,False,False,False,,34903
variability_b2_20260719T071320Z,v2_ip_protection_type_08,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The courts are interfering with my ability to develop my invention and I need someone to protect my livelihood.,"The 'interference' is an injunction from my ex-business partner's lawsuit — until that civil case is resolved, no patent work matters.",Intellectual Property > Patent (Reg Patent Attys Only),General Litigation > General Litigation,"Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Litigation || Business and Corporate > General (contracts, entities)",True,True,True,3,"What is the court doing that is stopping you from working on your invention? || What kind of legal rights does your invention problem involve? || Is your main problem about protecting the invention itself, or about a business deal around it?",True,What is the court doing that is stopping you from working on your invention?,,,,False,False,False,False,False,,56917
variability_b2_20260719T071320Z,v2_ip_protection_type_22,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A big company used my drone photos in their national ad campaign without asking me.,"There's a twist — I shot those under a contract with their marketing agency, and the whole fight is what usage rights that contract actually granted.",Intellectual Property > Trademark/Copyright,"Business and Corporate > General (contracts, entities)",Intellectual Property > Trademark/Copyright || General Litigation > General Torts/Privacy || Business & Corporate > General (Contracts Business Organization),True,True,True,1,Did you register your drone photos with the U.S. Copyright Office?,False,,,,,False,False,False,False,False,,6155
variability_b2_20260719T071320Z,v2_ip_protection_type_65,ip_protection_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The app I commissioned from a dev shop turned up rebranded in another country's app store.,The dev shop is in Bangalore and our contract selects Indian law and arbitration — cross-border enforcement through that clause is the actual path.,Intellectual Property > Computer Law & Internet Law,International Law > Business And Corporate,"Intellectual Property > Trademark/Copyright || Intellectual Property > Computer Law & Internet Law || Business and Corporate > General (contracts, entities)",True,True,True,3,"What do you think the dev shop copied or reused? || Did you and the dev shop sign a written agreement that says you own the app and source code, and they cannot reuse it? || Which country is the rebranded app listed in (which country’s app store)?",False,,,,,False,False,False,False,False,,52831
variability_b2_20260719T071320Z,v2_land_taking_posture_01,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state wants a strip of our front acreage for the highway widening and their offer is insulting.,"They've stopped negotiating — we were served with the condemnation complaint Tuesday, so it's a court case now.",Real Property > Eminent Domain,Real Property > Condemnation,Real Property > Eminent Domain || Real Property > Condemnation,True,True,True,0,,False,,,,,True,True,False,False,False,,14511
variability_b2_20260719T071320Z,v2_land_taking_posture_03,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A power company says it has the right to run new transmission lines straight across our farm.,They already hold a 1962 easement — the real dispute is its scope: whether old wording covers modern towers and access roads through our certified-organic fields.,Real Property > Eminent Domain,Real Property > Agriculture/Farm,Real Property > Eminent Domain || Administrative Law > Utilities || Real Property > Land Use/Zoning,True,True,True,3,"What is the power company relying on to cross your land? || Is the power company trying to take your land for the new transmission lines, or are they just asking to use a part of it? || Are you looking for help with a problem related to your farm's land, or a problem with the power company's actions?",True,What is the power company relying on to cross your land?,Real Property > Eminent Domain || Real Property > Litigation || Real Property > Land Use/Zoning,True,False,True,False,False,False,False,,48525
variability_b2_20260719T071320Z,v2_land_taking_posture_05,land_taking_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our church property is under threat from the city's redevelopment plans and the congregation is frightened.,The plan spares every secular building on our block and takes only the two churches — counsel we consulted says the religious-targeting pattern is a civil-rights case alongside any taking defense.,Real Property > Eminent Domain,General Litigation > Civil Rights,Real Property > General (residential),True,False,False,0,,False,,,,,False,False,False,False,False,,31382
variability_b2_20260719T071320Z,v2_license_action_source_05,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I got a ticket last week and I'm worried about what it means for my job.,"I drive a semi for a living — I hold a CDL, and even this ticket in my personal car counts against it.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses - CDL Drivers,Criminal Law > Traffic Offenses || Criminal Law > Traffic Offenses - CDL Drivers || Administrative Law > Welfare,True,True,True,2,What kind of ticket did you get? || Do you have a commercial driver’s license (CDL) or drive a truck/bus for work?,True,Do you have a commercial driver’s license (CDL) or drive a truck/bus for work?,,,,True,True,False,False,False,,36631
variability_b2_20260719T071320Z,v2_license_action_source_06,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I was cited for driving while suspended but I truly didn't know my license was suspended.,"The citation was dismissed once I showed proof — the remaining fight is with the DMV, whose record error caused the phantom suspension.",Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS || Criminal Law > Traffic Offenses || Criminal Law > Traffic Offenses - DUII,True,True,True,1,Did you get a ticket for driving under the influence (driving while drunk or high)?,False,,,,,False,False,False,False,False,,8665
variability_b2_20260719T071320Z,v2_license_action_source_09,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The DMV took my disabled parking permit away and I can barely walk a block.,"It's part of something bigger — the county revoked accessible parking around my building too, and I want a disability-rights case, not just the permit back.",Administrative Law > DMV (Non-Criminal),General Litigation > Americans With Disabilities Act,Administrative Law > DMV (Non-Criminal) || Americans With Disabilities Act || Criminal Law > Traffic Offenses,True,True,True,1,What did the DMV say about taking your disabled parking permit away?,False,,,,,False,False,False,False,False,,12330
variability_b2_20260719T071320Z,v2_license_action_source_23,license_action_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I finished everything for my DUI years ago but it's still wrecking my insurance and job applications.,The case ended in diversion and dismissal — what I need now is the record sealed so background checks stop surfacing the arrest.,Criminal Law > DUII/DWS,Criminal Law > Expunction,Criminal Law > Expunction || Criminal Law > DUII/DWS || Criminal Law > DMV (DUII Related),True,True,True,3,"What do you mainly want help with right now? || Are you trying to get your driver's license back, or clear your record of the DUI offense? || Do you want to get your DUI removed from your record?",True,Do you want to get your DUI removed from your record?,Criminal Law > Expunction || Criminal Law / Expunction,True,True,True,True,False,False,False,,29374
variability_b2_20260719T071320Z,v2_license_action_source_25,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My license got suspended over child support and I can't drive to the job that pays the support.,The DMV is just executing the child-support agency's order — the fix is in the support case: modifying the order and negotiating reinstatement with the program.,Administrative Law > DMV (Non-Criminal),Family Law > Child Support/Modification,Family Law > Child Support/Modification || Administrative Law > DMV (Non-Criminal) || Administrative Law > DMV (DUII Related),True,True,True,3,"Do you mainly want help with lowering/changing the child support amount, getting your driver’s license back, or both? || Are you trying to get your driver's license back, or are you trying to change the amount of child support you have to pay? || Is your license suspended because you did not pay child support?",True,Is your license suspended because you did not pay child support?,Family Law > Child Support/Modification || Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,False,False,False,,27488
variability_b2_20260719T071320Z,v2_license_action_source_26,license_action_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I'm terrified because there was an accident and the other driver is talking about pressing charges.,"I left the scene in a panic — the police came to my house, and because the other driver was injured they're talking felony hit-and-run.",Criminal Law > Traffic Offenses,Criminal Law > Lesser Felony,General Litigation > Personal Injury || Criminal Law > Traffic Offenses || General Litigation > Crime Victims,True,True,True,3,"Is the other driver talking about calling the police (crime charges), suing you for money, or both? || Did the police come to the scene, and did they give you a ticket or arrest you? || Was anyone hurt in the accident?",True,Was anyone hurt in the accident?,,,,True,False,False,False,False,,45346
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_10,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A neighbor kid threw a rock through our picture window and the parents refuse to pay for it.,"The window is $1,100 — we just want a hand preparing the small claims paperwork ourselves.",General Litigation > Property Damage,Consumer Law > Small Claims Advice,General Litigation > Property Damage || General Litigation > Neighbor Disputes/Nuisance,True,True,True,3,What do you mainly need help with right now? || Is the neighbor kid under 18 years old? || Do you want to sue the parents or the kid?,True,What do you mainly need help with right now?,Consumer Law > Small Claims Advice || General Litigation > Property Damage || General Litigation > General Litigation,True,True,False,False,True,True,False,,26259
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_22,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our uphill neighbor regraded his yard and now every storm sends a river through our property.,"Last month's storm undermined our foundation — an engineer puts the damage at $64,000, and his insurer denied our claim.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Property Damage,General Litigation > Neighbor Disputes/Nuisance || General Litigation > Property Damage || Real Property > Litigation,True,True,True,3,"What do you want most right now? || Do you know if your neighbor broke any city or county rules (like grading or drainage rules), or did work without a permit? || How bad is the water damage on your property so far?",True,How bad is the water damage on your property so far?,General Litigation > Neighbor Disputes/Nuisance || General Litigation > Property Damage || General Litigation > Insurance (Liability),True,True,True,True,False,False,False,,47554
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_44,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The neighbor kids keep coming over our fence and using our trampoline when we're not home.,"One broke his arm last weekend — their lawyer sent a demand letter, and my homeowner's insurer is claiming the trampoline was 'excluded.' My own coverage fight is the case.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Insurance (Liability),General Litigation > Neighbor Disputes/Nuisance || General Litigation > Premises Liability,True,True,True,3,"What do you mainly need help with? || Have you already asked the neighbor kids to stop coming onto your property? || Do you want to talk to a lawyer about getting the kids to stop, or about getting money from the parents?",True,What do you mainly need help with?,General Litigation > Insurance (Liability) || General Litigation > Premises Liability || General Litigation > General Torts/Privacy,True,True,True,False,False,True,False,,25962
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_63,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A neighbor kid's drone crashed through our greenhouse roof and his parents laughed it off.,"It's the fourth incident — the parental-responsibility statute makes parents liable for a minor's willful damage up to a cap, and that statutory claim is the clean path.",General Litigation > Property Damage,Family Law > Parental Responsibility,General Litigation > Property Damage || General Litigation > Neighbor Disputes/Nuisance,True,True,True,2,What do you want help with most? || About how much do you think it will cost to fix the greenhouse roof (and any other damage)?,False,,,,,False,False,False,False,False,,27426
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_65,neighbor_dispute_nature,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our neighbor rents his house to a rotating cast of 'wellness retreats' that chant at dawn in the yard.,"Our subdivision's CC&Rs ban commercial use outright — the retreats are paid events, and covenant enforcement through the HOA is the direct path.",General Litigation > Neighbor Disputes/Nuisance,Real Property > Homeowners Assoc,General Litigation > Neighbor Disputes/Nuisance || Real Property > Land Use/Zoning,True,True,True,1,What fits your situation best?,True,What fits your situation best?,Real Property > Homeowners Assoc || General Litigation > Neighbor Disputes/Nuisance || Real Property > Landlord Residential,True,True,True,False,False,True,False,,27044
variability_b2_20260719T071320Z,v2_neighbor_dispute_nature_66,neighbor_dispute_nature,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,true,The man behind us screams threats over the fence at my wife whenever I leave for work.,"It's beyond neighbor noise — he times it to my departures, has followed her to the store twice, and she's documented ten incidents; a stalking protective order for her is the need.",General Litigation > Neighbor Disputes/Nuisance,General Litigation > Stalking Orders,General Litigation > Neighbor Disputes/Nuisance || General Litigation > Stalking Orders || General Litigation > Health Law/HIPAA,True,True,True,1,Has the person made any physical threats or threats of harm?,False,,,,,True,True,False,False,False,,7508
variability_b2_20260719T071320Z,v2_professional_negligence_01,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My mother was sent home from care way too early after her stroke and got much worse. Who answers for that?,The discharge decision was made by her attending physician against the physical therapist's written recommendation.,General Litigation > General Litigation,General Litigation > Malpractice (Medical),,False,False,False,1,All classifier providers failed to return a response or no labels/questions were found.,False,,,,,False,False,False,False,False,,15269
variability_b2_20260719T071320Z,v2_professional_negligence_07,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,The pharmacy gave my father something that put him in intensive care for a week.,The pharmacist filled the prescription at ten times the prescribed dose — the bottle label shows it.,General Litigation > Personal Injury,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Products Liability || General Litigation > Malpractice-Medical,True,False,True,2,"What do you think caused the ICU stay? || Was the issue with the medication itself, or how the pharmacy handled it?",True,"Was the issue with the medication itself, or how the pharmacy handled it?",General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Products Liability,True,True,True,True,False,False,False,,31053
variability_b2_20260719T071320Z,v2_professional_negligence_10,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My therapist did something during our sessions that I believe crossed every professional line.,"She discussed my diagnosis and session details with my ex-wife, who she also treats — my ex quoted my own words back to me in the custody case.",General Litigation > Malpractice (Medical),General Litigation > Health Law/HIPAA,General Litigation > Malpractice (Medical) || Administrative Law > Professional Licensing || General Litigation > Health Law/HIPAA,True,True,True,3,"What kind of line did your therapist cross? || Did your therapist's actions cause you physical or emotional harm? || Was your therapist a licensed professional (like a psychologist, counselor, or social worker)?",True,What kind of line did your therapist cross?,General Litigation > Malpractice (Medical) || General Litigation > Health Law/HIPAA,True,True,True,True,False,False,False,,24271
variability_b2_20260719T071320Z,v2_professional_negligence_21,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,The surgeon fixed my hernia but something has been wrong ever since and nobody will say why.,My new doctor showed me the recall notice — the mesh implanted in me was withdrawn from the market for exactly the complications I have.,General Litigation > Malpractice (Medical),General Litigation > Products Liability,General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Malpractice-Medical,True,True,True,3,"Is your main goal to:  || Did the problem happen right after the surgery, or did it start later? || Are you still having problems because of the surgery?",True,Are you still having problems because of the surgery?,General Litigation > Products Liability || General Litigation > Malpractice (Medical),True,True,True,False,False,True,False,,25558
variability_b2_20260719T071320Z,v2_professional_negligence_42,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,Our architect's design failed inspection twice and the redesign fees are on us somehow.,The builder built AHEAD of the corrected drawings and now both point at each other — the construction-defect tangle with the GC is the bigger case than the architect alone.,General Litigation > General Litigation,Real Property > Construction/Contractors,Business and Corporate > Construction || Real Property > Construction/Contractors || General Litigation > General Torts/Privacy,True,False,True,3,"Is this design for a home (residential) or for a business/commercial building? || Are you the one who hired the architect, or are you a contractor working with the architect? || Did you pay the architect for the redesign fees, or are you being asked to pay them?",False,,,,,True,True,False,False,False,,24385
variability_b2_20260719T071320Z,v2_professional_negligence_45,professional_negligence,AtoB,label_change,M2_specific_vs_general_fallback,false,My realtor 'forgot' to submit our counteroffer and we lost the house we'd been chasing for a year.,We learned she 'forgot' because the winning buyer was her own brother-in-law — the real-estate board complaint for the license violation is the lever we want pulled first.,General Litigation > General Litigation,Administrative Law > Professional Licensing,"Real Property > General (Residential) || Business and Corporate > General (contracts, entities) || Administrative Law > Professional Licensing",False,False,True,2,"Did you sign a written offer or counteroffer, and your realtor did not send it to the seller? || Did you have a signed written agreement with your realtor (for example, a buyer representation agreement that says they will act as your agent)?",True,"Did you sign a written offer or counteroffer, and your realtor did not send it to the seller?",Administrative Law > Professional Licensing || Real Property > General (Residential) || General Litigation > Other,True,True,True,True,False,False,False,,39409
variability_b2_20260719T071320Z,v2_protective_order_relationship_10,protective_order_relationship,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My sister's ex keeps coming to our house looking for her and it's frightening everyone.,"The order would be for ME — he's threatened me personally at my door, and I've never had any relationship with him; my sister doesn't even live here anymore.",Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders || General Litigation > Health Law/HIPAA,True,True,True,3,"Who needs the court order to make your sister’s ex stay away? || Has your sister’s ex threatened, hurt, or tried to hurt anyone in your household? || Has anyone already called the police, filed a police report, or asked the court for a court order to stay away?",True,Who needs the court order to make your sister’s ex stay away?,,,,True,True,False,False,False,,37152
variability_b2_20260719T071320Z,v2_protective_order_relationship_12,protective_order_relationship,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,Someone I had to fire keeps contacting me at home and my family is getting scared.,"His lawyer just filed a wrongful termination suit and the contact is about that — my business partner says we need employment counsel for the company, which worries me more than the calls.",General Litigation > Stalking Orders,Labor & Employment > General - Employer,General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Personal Injury,True,True,True,3,"How is this person contacting you? (Pick all that apply.) || Have they threatened you or your family, or damaged anything? || Do you want a court order to stay away (a judge’s order that makes them stop contacting you and stay away from your home)?",False,,,,,False,False,False,False,False,,35146
