iteration,group,mean_jaccard_distance,alpha_jaccard
889,human_llm,0.40221734892787525,0.5885237854190151
889,all_five,0.3817397660818714,0.6093309246407235
890,humans,0.26169590643274854,0.7316357781096217
890,llms,0.371588693957115,0.6182343364673808
890,human_llm,0.36708089668615984,0.6230996809292051
890,all_five,0.35789473684210527,0.6325221118001148
891,humans,0.24269005847953218,0.7498647495959083
891,llms,0.3430311890838207,0.6474408273768046
891,human_llm,0.3399366471734893,0.6498706289526526
891,all_five,0.331140350877193,0.6591574108102309
892,humans,0.2456140350877193,0.7456385848178197
892,llms,0.31778752436647173,0.6713499054986931
892,human_llm,0.35550682261208577,0.6319959890956858
892,all_five,0.33320175438596494,0.6551770982404248
893,humans,0.2807017543859649,0.7109438627301692
893,llms,0.3884990253411306,0.6014202212028539
893,human_llm,0.42112573099415207,0.5684413561317861
893,all_five,0.3972953216374269,0.5923792839576132
894,humans,0.23391812865497078,0.7594440720714037
894,llms,0.3876218323586745,0.6024079678069827
894,human_llm,0.39512670565302144,0.59449035232553
894,all_five,0.3767543859649123,0.6132948693969922
895,humans,0.2141812865497076,0.7794989852000326
895,llms,0.358869395711501,0.6314929828634355
895,human_llm,0.3493664717348928,0.6405612280800518
895,all_five,0.3386988304093567,0.6517407279499057
896,humans,0.25292397660818716,0.7403638912028773
896,llms,0.3690545808966862,0.6221515705392139
896,human_llm,0.3735623781676413,0.6170019176924053
896,all_five,0.3601461988304094,0.6308690306856444
897,humans,0.2507309941520468,0.7431316814266731
897,llms,0.3561890838206628,0.6354296729182489
897,human_llm,0.36615497076023396,0.6250722244789331
897,all_five,0.3516228070175439,0.6399777467884007
898,humans,0.2580409356725146,0.7353770656380856
898,llms,0.3398635477582846,0.6517227330228792
898,human_llm,0.35550682261208577,0.6354148628405314
898,all_five,0.3410672514619883,0.6503204442954731
899,humans,0.22953216374269006,0.7635926435714168
899,llms,0.33187134502923976,0.6583212584411442
899,human_llm,0.3375,0.6525322560094993
899,all_five,0.3250146198830409,0.6653625810414019
900,humans,0.2244152046783626,0.7692759484685715
900,llms,0.39658869395711505,0.5926747572245511
900,human_llm,0.3977826510721248,0.5918343624562621
900,all_five,0.38008771929824564,0.6097368568235613
901,humans,0.2580409356725146,0.7360372949315708
901,llms,0.36910331384015593,0.6227134415788359
901,human_llm,0.35796783625730993,0.6336813647702654
901,all_five,0.35131578947368425,0.6406562104895996
902,humans,0.20321637426900585,0.7913387701333983
902,llms,0.356140350877193,0.6349072774527011
902,human_llm,0.3320662768031189,0.6589717603193074
902,all_five,0.32640350877192986,0.6650150385337705
903,humans,0.26973684210526316,0.7237189475309089
903,llms,0.3547270955165692,0.6368779395952044
903,human_llm,0.38769493177387915,0.6032652107763066
903,all_five,0.36600877192982456,0.6253559599870939
904,humans,0.2105263157894737,0.783671886478037
904,llms,0.3646686159844055,0.6261259650867673
904,human_llm,0.3740740740740741,0.616019546027881
904,all_five,0.3548976608187135,0.635801212941701
905,humans,0.17836257309941522,0.8161995774992815
905,llms,0.35180311890838206,0.63830316498083
905,human_llm,0.34554093567251465,0.6443526048984856
905,all_five,0.33070175438596494,0.6596944299346684
906,humans,0.29678362573099415,0.6958687089484465
906,llms,0.38747563352826514,0.6034677274046201
906,human_llm,0.40316764132553606,0.587429469079914
906,all_five,0.3878216374269006,0.60303756602118
907,humans,0.24926900584795322,0.742332762788493
907,llms,0.36276803118908385,0.6261151058155623
907,human_llm,0.3527534113060429,0.6358481636057338
907,all_five,0.3454093567251462,0.6435611090718554
908,humans,0.277046783625731,0.7149110598589683
908,llms,0.35964912280701755,0.6305357318507274
908,human_llm,0.37141812865497076,0.6180869689058931
908,all_five,0.35845029239766085,0.631501642596419
909,humans,0.23538011695906433,0.7583770064453513
909,llms,0.3480506822612086,0.6423641755345472
909,human_llm,0.3486842105263158,0.6418558057651613
909,all_five,0.3371637426900585,0.653671996693564
910,humans,0.2595029239766082,0.7337546915472855
910,llms,0.316374269005848,0.6752937324942708
910,human_llm,0.3658138401559454,0.6246928600108285
910,all_five,0.34035087719298246,0.6507678755546688
911,humans,0.27046783625730997,0.7220337636807111
911,llms,0.3695906432748538,0.620661502513381
911,human_llm,0.38711013645224174,0.60237269894505
911,all_five,0.3701900584795322,0.619825390899631
912,humans,0.27046783625730997,0.722696738723474
912,llms,0.34332358674463936,0.64856129778997
912,human_llm,0.36376705653021446,0.6272882959433062
912,all_five,0.34830409356725145,0.6432128283879692
913,humans,0.2192982456140351,0.7745940707317848
913,llms,0.35526315789473684,0.635667635624547
913,human_llm,0.3574074074074074,0.632929226319392
913,all_five,0.342953216374269,0.6479160641476598
914,humans,0.28435672514619886,0.7093270903873159
914,llms,0.3974658869395712,0.5936565209222192
914,human_llm,0.42288011695906436,0.5680168210708804
914,all_five,0.4014035087719298,0.5897950811321425
915,humans,0.2719298245614035,0.722254565117431
915,llms,0.37363547758284604,0.61803348049338
915,human_llm,0.3719541910331384,0.6196115959870805
915,all_five,0.3624561403508772,0.6294489302897952
916,humans,0.2821637426900585,0.7108497825977913
916,llms,0.3534600389863548,0.6378776791238807
916,human_llm,0.35728557504873293,0.6338918681549734
916,all_five,0.34862573099415206,0.6427851647881813
917,humans,0.25219298245614036,0.7403913472401229
917,llms,0.39892787524366474,0.5902324323737144
917,human_llm,0.3916910331384016,0.5978227496849058
917,all_five,0.3799122807017544,0.6097028194458669
918,humans,0.22514619883040937,0.7687816157639639
918,llms,0.3682748538011696,0.6221262859311406
918,human_llm,0.3520224171539961,0.6385382879358473
918,all_five,0.34421052631578947,0.6466439960949868
919,humans,0.19005847953216376,0.8050344839888451
919,llms,0.3561890838206628,0.6353434754873559
919,human_llm,0.3360867446393762,0.6555116316161225
919,all_five,0.3275146198830409,0.6643997452681946
920,humans,0.23830409356725146,0.7549865511117351
920,llms,0.36340155945419106,0.6268030691287796
920,human_llm,0.38260233918128655,0.6068748820917619
920,all_five,0.3624122807017544,0.6276540943015553
921,humans,0.26973684210526316,0.7219079301209139
921,llms,0.3428849902534113,0.6469317498545362
921,human_llm,0.3784356725146199,0.6103353670480121
921,all_five,0.35690058479532166,0.6324318585651958
922,humans,0.2631578947368421,0.7300798464242846
922,llms,0.37417153996101365,0.6166132435610392
922,human_llm,0.4019736842105263,0.5880549701630535
922,all_five,0.3797514619883041,0.6107987710533946
923,humans,0.23099415204678364,0.7629195806507053
923,llms,0.3550194931773879,0.6360154632090906
923,human_llm,0.34985380116959064,0.6409665404677403
923,all_five,0.33951754385964916,0.6516885578791863
924,humans,0.23757309941520469,0.7559196313071327
924,llms,0.3830409356725146,0.6076317014542569
924,human_llm,0.39517543859649124,0.5949590380766792
924,all_five,0.3757748538011696,0.6147818599613544
925,humans,0.25292397660818716,0.7405068016939644
925,llms,0.36608187134502923,0.6244616719834866
925,human_llm,0.38981481481481484,0.6002871979917181
925,all_five,0.3690058479532164,0.6215319250579683
926,humans,0.2565789473684211,0.7366054811130953
926,llms,0.34751461988304094,0.6430601924212835
926,human_llm,0.37156432748538015,0.6183615583548845
926,all_five,0.35285087719298247,0.6376121918474654
927,humans,0.23611111111111113,0.7570388838521205
927,llms,0.3907407407407408,0.5991446700954146
927,human_llm,0.3888157894736842,0.6007866208616488
927,all_five,0.37412280701754386,0.6158525388903956
928,humans,0.22076023391812866,0.7736136419625479
928,llms,0.3402534113060429,0.6516728572323109
928,human_llm,0.3581384015594542,0.6332506039449639
928,all_five,0.33903508771929824,0.6527737867051493
929,humans,0.23538011695906433,0.7575389677808848
929,llms,0.34283625730994155,0.6474307158335086
929,human_llm,0.34829434697855755,0.6412455866154985
929,all_five,0.3353654970760234,0.6547582885788166
930,humans,0.2719298245614035,0.7218210567927263
930,llms,0.3738791423001949,0.6170197317068744
930,human_llm,0.3827729044834308,0.6082080833803705
930,all_five,0.3690204678362573,0.6222153825401839
931,humans,0.22222222222222224,0.7716897696451411
931,llms,0.347270955165692,0.6435057576826317
931,human_llm,0.3725633528265107,0.617515980172079
931,all_five,0.3499415204678363,0.640705993660826
932,humans,0.26608187134502925,0.728220612710755
932,llms,0.3909356725146199,0.600786488715787
932,human_llm,0.3757309941520468,0.6161217173764169
932,all_five,0.36932748538011695,0.622747731669534
933,humans,0.2638888888888889,0.7300684751917423
933,llms,0.3400584795321637,0.6519995963513674
933,human_llm,0.36564327485380116,0.6259526194931521
933,all_five,0.3477923976608187,0.6441722863470813
934,humans,0.260233918128655,0.7327908823799771
934,llms,0.3371832358674464,0.6537269810929198
934,human_llm,0.347270955165692,0.6432311149280183
934,all_five,0.33554093567251464,0.65535855948105
935,humans,0.25146198830409355,0.7418269558208288
935,llms,0.34697855750487333,0.643732538210504
935,human_llm,0.3337475633528265,0.6569643061924716
935,all_five,0.3294883040935673,0.6615276856460248
936,humans,0.22295321637426901,0.771599342327506
936,llms,0.31549707602339183,0.6762808236734258
936,human_llm,0.3358918128654971,0.6555399782209572
936,all_five,0.3184795321637427,0.6733879799275477
937,humans,0.2960526315789474,0.6951043579830026
937,llms,0.3740740740740741,0.6157579526240892
937,human_llm,0.3925438596491228,0.5965234768131826
937,all_five,0.37735380116959066,0.6121061003244093
938,humans,0.2595029239766082,0.734335573549667
938,llms,0.41588693957115014,0.5751377472808235
938,human_llm,0.40285087719298246,0.5882164791012591
938,all_five,0.39242690058479535,0.5988570770003516
939,humans,0.23172514619883042,0.7620420750907235
939,llms,0.33869395711500977,0.6530036026892349
939,human_llm,0.33842592592592596,0.6525185037902979
939,all_five,0.32783625730994154,0.6636492452123108
940,humans,0.31578947368421056,0.6772282389743347
940,llms,0.371588693957115,0.6202552813378757
940,human_llm,0.4055311890838207,0.5856533525397677
940,all_five,0.386374269005848,0.6051744291681151
941,humans,0.2543859649122807,0.7395539355063327
941,llms,0.35784600389863547,0.6329565609984198
941,human_llm,0.38864522417153996,0.601874341356351
941,all_five,0.3659795321637427,0.6249542507588186
942,humans,0.2682748538011696,0.726058883414312
942,llms,0.36574074074074076,0.6264711900851005
942,human_llm,0.3746832358674464,0.6170184875557848
942,all_five,0.36135964912280705,0.6308073144393678
943,humans,0.23464912280701755,0.758951769182268
943,llms,0.3432748538011696,0.6477257228136959
943,human_llm,0.3437621832358675,0.6467720946985462
943,all_five,0.3327046783625731,0.6583060804669489
944,humans,0.2573099415204678,0.7352820546119907
944,llms,0.36408382066276807,0.6260279928787675
944,human_llm,0.33881578947368424,0.6513853472192441
944,all_five,0.33824561403508774,0.6521935789050515
945,humans,0.24342105263157895,0.7505497798240705
945,llms,0.34956140350877196,0.6413481068228513
945,human_llm,0.35762670565302146,0.6334430842362461
945,all_five,0.34378654970760236,0.6475121270790802
946,humans,0.3172514619883041,0.6748615196143143
946,llms,0.4159844054580897,0.5746982843139403
946,human_llm,0.44071637426900584,0.5494089855180145
946,all_five,0.42095029239766085,0.5694545518954524
947,humans,0.24415204678362573,0.7500258816749169
947,llms,0.36276803118908385,0.6284171979445284
947,human_llm,0.3462719298245614,0.6451678398735263
947,all_five,0.3410087719298246,0.650660563755755
948,humans,0.23099415204678364,0.7626695146854275
948,llms,0.34644249512670566,0.6441126029087362
948,human_llm,0.3523879142300195,0.6378147461270887
948,all_five,0.33846491228070175,0.6522106999898722
949,humans,0.23464912280701755,0.7599856914356786
949,llms,0.3591617933723197,0.6323110721745171
949,human_llm,0.3574074074074074,0.6340948006577818
949,all_five,0.3456578947368421,0.6461782666882263
950,humans,0.2733918128654971,0.719892520657176
950,llms,0.3683723196881092,0.6231654743992416
950,human_llm,0.37178362573099416,0.6192252905866285
950,all_five,0.360921052631579,0.630486045602551
951,humans,0.2945906432748538,0.6967652886896811
951,llms,0.37758284600389863,0.6123968777772986
951,human_llm,0.38859649122807016,0.6005240881246755
951,all_five,0.3758918128654971,0.6137012392035087
952,humans,0.24269005847953218,0.7514283207591852
952,llms,0.353411306042885,0.6387296021971921
952,human_llm,0.34619883040935673,0.645333710543476
952,all_five,0.33801169590643276,0.6540033810422401
953,humans,0.22222222222222224,0.7713120724611457
953,llms,0.35867446393762187,0.6305270924618552
953,human_llm,0.3673732943469786,0.621831522334624
953,all_five,0.3502485380116959,0.6393847988078127
954,humans,0.23538011695906433,0.7589887114366771
954,llms,0.34405458089668617,0.6479368390388742
954,human_llm,0.37019980506822614,0.621007536733452
954,all_five,0.34887426900584795,0.6428894587582148
955,humans,0.24415204678362573,0.7486762226584538
955,llms,0.3859649122807018,0.6034164057254927
955,human_llm,0.3777534113060429,0.6116834516440606
955,all_five,0.3668567251461988,0.6228618721860414
956,humans,0.2419590643274854,0.7517469925296452
956,llms,0.38976608187134504,0.6004317236921488
956,human_llm,0.3794103313840156,0.6107675082852794
956,all_five,0.3687719298245614,0.6217720407764853
957,humans,0.2141812865497076,0.7797366019210414
957,llms,0.33966861598440545,0.6511890365604527
957,human_llm,0.33876705653021444,0.651660333319414
957,all_five,0.3265789473684211,0.6643432554932227
958,humans,0.2682748538011696,0.7252338063770533
958,llms,0.34522417153996104,0.6464936396062739
958,human_llm,0.3517787524366472,0.6396824826914622
958,all_five,0.3414619883040936,0.6502885096033557
959,humans,0.26681286549707606,0.7259863070871506
959,llms,0.3500487329434698,0.6400243784939006
959,human_llm,0.3500487329434698,0.6402762564063254
959,all_five,0.34172514619883043,0.6487770449581447
960,humans,0.2573099415204678,0.7358760246274187
960,llms,0.350682261208577,0.6406462941185946
960,human_llm,0.36452241715399614,0.6261891187945046
960,all_five,0.34964912280701754,0.6414804674594656
961,humans,0.25146198830409355,0.7420347173541182
961,llms,0.3095029239766082,0.682735166192264
961,human_llm,0.3517300194931774,0.6393598115612883
961,all_five,0.32903508771929824,0.6626319040133637
962,humans,0.277046783625731,0.7161237911842072
962,llms,0.3575536062378168,0.633669523221613
962,human_llm,0.3848684210526316,0.6054608773846475
962,all_five,0.3658918128654971,0.6250185116058025
963,humans,0.2733918128654971,0.7199231997466383
963,llms,0.35960038986354775,0.6313004129746482
963,human_llm,0.37146686159844056,0.6192579963970453
963,all_five,0.35809941520467836,0.632945687885086
964,humans,0.24269005847953218,0.7505319451782
964,llms,0.3733918128654971,0.6172610765738011
964,human_llm,0.36140350877192984,0.6287108917383053
964,all_five,0.35312865497076024,0.6374748040242658
965,humans,0.2565789473684211,0.7352193461984534
965,llms,0.33776803118908383,0.6522750772551713
965,human_llm,0.34617446393762186,0.6432374064587414
965,all_five,0.3346929824561404,0.6551299136662321
966,humans,0.23391812865497078,0.7594354681669274
966,llms,0.36340155945419106,0.6268952821750451
966,human_llm,0.39853801169590647,0.5912137609073264
966,all_five,0.3715350877192983,0.6186195914787256
967,humans,0.2675438596491228,0.7244162395464454
967,llms,0.3497563352826511,0.6408309609914495
967,human_llm,0.3825292397660819,0.6072835138098076
967,all_five,0.36119883040935674,0.6289489184926351
968,humans,0.2909356725146199,0.7011887492500448
968,llms,0.3797270955165692,0.6108899819406296
968,human_llm,0.38594054580896686,0.6041979030213117
968,all_five,0.3745760233918129,0.615875765950892
969,humans,0.24853801169590645,0.7448821063125647
969,llms,0.3388401559454191,0.6522284329302208
969,human_llm,0.3518762183235868,0.6388408325373505
969,all_five,0.33763157894736845,0.6534589843527485
970,humans,0.2419590643274854,0.75042566181028
970,llms,0.35482456140350876,0.6344255222658712
970,human_llm,0.3622319688109162,0.6264512912342605
970,all_five,0.3479824561403509,0.6412514747711489
971,humans,0.2609649122807018,0.7311837944021584
971,llms,0.37651072124756335,0.6136390433446685
971,human_llm,0.41269493177387917,0.5765478842066203
971,all_five,0.38666666666666666,0.6029939742527332
972,humans,0.21783625730994152,0.776078840797703
972,llms,0.33201754385964916,0.6586075464999541
972,human_llm,0.33028752436647174,0.6601541289116957
972,all_five,0.31956140350877194,0.6713228289424447
973,humans,0.23976608187134504,0.754182522184519
973,llms,0.3661793372319688,0.6250009513009992
973,human_llm,0.36118421052631583,0.6297286874361816
973,all_five,0.35054093567251465,0.6407706835832814
974,humans,0.2777777777777778,0.715800890617937
974,llms,0.3442982456140351,0.6476347364769164
974,human_llm,0.37651072124756335,0.6145987624473979
974,all_five,0.35697368421052633,0.6346488364005785
975,humans,0.22514619883040937,0.7688620299782469
975,llms,0.36384015594541913,0.62624853892429
975,human_llm,0.3456627680311891,0.6446370140441864
975,all_five,0.3390643274853801,0.6515993706729275
976,humans,0.27046783625730997,0.7221691119798404
976,llms,0.36262183235867446,0.6277692333872402
976,human_llm,0.3814083820662768,0.6086330310421446
976,all_five,0.36467836257309943,0.6256841951577876
977,humans,0.2507309941520468,0.7423073817098178
977,llms,0.37012670565302147,0.6198118359282105
977,human_llm,0.3794103313840156,0.6103036835877385
977,all_five,0.3637573099415205,0.6263334742417392
978,humans,0.2719298245614035,0.7211423770858842
978,llms,0.36398635477582847,0.6268583616237373
978,human_llm,0.4024366471734893,0.5877449621578872
978,all_five,0.3778508771929825,0.612762924978971
979,humans,0.24415204678362573,0.7500192881263613
979,llms,0.37724171539961016,0.6142759405936542
979,human_llm,0.3824561403508772,0.6088769823436114
979,all_five,0.3670614035087719,0.6245728910079347
980,humans,0.2682748538011696,0.7248788342727612
980,llms,0.3577972709551657,0.6329008612296511
980,human_llm,0.34320175438596495,0.6477486993691817
980,all_five,0.3400877192982456,0.6510362075483935
981,humans,0.24342105263157895,0.7506889850778167
981,llms,0.38367446393762183,0.6072674508757547
981,human_llm,0.39086257309941524,0.5999238647812261
981,all_five,0.3739619883040936,0.6171807098302864
982,humans,0.23391812865497078,0.7595967685887232
982,llms,0.35462962962962963,0.6358640304614591
982,human_llm,0.3827729044834308,0.6069134638305494
982,all_five,0.35944444444444446,0.6308436853455532
983,humans,0.25219298245614036,0.7406033939668553
983,llms,0.3807992202729045,0.610032818094326
983,human_llm,0.3818957115009747,0.6081627121201388
983,all_five,0.3685964912280702,0.6219193773952842
984,humans,0.22953216374269006,0.7649116118056734
984,llms,0.3781189083820663,0.6129374062632942
984,human_llm,0.3762183235867447,0.6149144093805323
984,all_five,0.3621198830409357,0.6292974454868254
985,humans,0.2536549707602339,0.7392226438531312
985,llms,0.38937621832358676,0.6007242267172541
985,human_llm,0.38601364522417153,0.6039017906784707
985,all_five,0.37378654970760233,0.6164262263683904
986,humans,0.2726608187134503,0.7190312516384396
986,llms,0.36198830409356725,0.6277612073658061
986,human_llm,0.3767300194931774,0.6121022161324442
986,all_five,0.36190058479532167,0.6274964304782413
987,humans,0.2565789473684211,0.7356375231010673
987,llms,0.35672514619883045,0.6334056010463887
987,human_llm,0.36374269005847953,0.6259152403216819
987,all_five,0.35092105263157897,0.6390917760310575
988,humans,0.28289473684210525,0.710818696895043
988,llms,0.4114522417153996,0.5801035264989859
988,human_llm,0.4166179337231969,0.574684876722958
988,all_five,0.40169590643274855,0.5898831661650288
989,humans,0.24488304093567254,0.7486605918184552
989,llms,0.3346978557504873,0.6566420890342475
989,human_llm,0.34622319688109165,0.6443151837737602
989,all_five,0.33263157894736844,0.6585033867176346
990,humans,0.24488304093567254,0.748789286256995
990,llms,0.37236842105263157,0.617931400766137
990,human_llm,0.361598440545809,0.6287546198298612
990,all_five,0.3531578947368421,0.6375475059570335
991,humans,0.22514619883040937,0.7681595015939946
991,llms,0.36949317738791426,0.6208640877127071
991,human_llm,0.3623294346978558,0.6278101466843161
991,all_five,0.35076023391812866,0.6396945356036416
992,humans,0.26169590643274854,0.7320120694487955
992,llms,0.3516569200779727,0.640008871561904
992,human_llm,0.3719298245614035,0.61928674462398
992,all_five,0.35482456140350876,0.6367610506509123
993,humans,0.24488304093567254,0.7494355751729518
993,llms,0.3793372319688109,0.611757172273518
993,human_llm,0.3798245614035088,0.6111152082728333
993,all_five,0.3661842105263158,0.6251687717770036
994,humans,0.22441520467836257,0.7701513744280912
994,llms,0.36734892787524365,0.6239805031326937
994,human_llm,0.3773635477582846,0.613582666092646
994,all_five,0.35906432748538014,0.6323586205561207
995,humans,0.23976608187134504,0.7544906941500622
995,llms,0.3301656920077973,0.6614533265651596
995,human_llm,0.36654483430799223,0.624502574329748
995,all_five,0.342953216374269,0.6485778933422639
996,humans,0.26242690058479534,0.7313894587510613
996,llms,0.34415204678362576,0.6476930522378365
996,human_llm,0.3509746588693957,0.6404845280064386
996,all_five,0.3400730994152047,0.6517713959107247
997,humans,0.2631578947368421,0.7301067683356981
997,llms,0.3937134502923977,0.5969132675680208
997,human_llm,0.4020955165692008,0.5883570588317671
997,all_five,0.38568713450292397,0.6050325782318031
998,humans,0.24049707602339182,0.7526392805497096
998,llms,0.3363060428849903,0.6540577530610474
998,human_llm,0.35180311890838206,0.6381280995905578
998,all_five,0.3360233918128655,0.6543598629268801
999,humans,0.2419590643274854,0.7527047557360043
999,llms,0.3470272904483431,0.6452461519626678
999,human_llm,0.3631091617933723,0.6289206460710972
999,all_five,0.34616959064327485,0.6461870622698787
1000,humans,0.2551169590643275,0.7389165678550642
1000,llms,0.35000000000000003,0.6419671688258224
1000,human_llm,0.359551656920078,0.631840033826742
1000,all_five,0.3462426900584796,0.6456217133765043
1001,humans,0.2463450292397661,0.7476246717428312
1001,llms,0.3793859649122807,0.6122348788714652
1001,human_llm,0.4010964912280702,0.5899017999875433
1001,all_five,0.37910818713450295,0.6123092556700018
1002,humans,0.233187134502924,0.760270752720637
1002,llms,0.3254385964912281,0.6658277623236759
1002,human_llm,0.33092105263157895,0.6596834655340909
1002,all_five,0.3195029239766082,0.6716217960554031
1003,humans,0.2551169590643275,0.7372737462774671
1003,llms,0.3376218323586745,0.6525430584002303
1003,human_llm,0.347733918128655,0.6418597473658907
1003,all_five,0.3354385964912281,0.6546243505523942
1004,humans,0.27558479532163743,0.716625452484043
1004,llms,0.35653021442495125,0.6331516312747132
1004,human_llm,0.37375730994152045,0.6156047273703293
1004,all_five,0.3587719298245614,0.6309661692956039
1005,humans,0.26973684210526316,0.7237426386778115
1005,llms,0.4016081871345029,0.5892878856791426
1005,human_llm,0.38971734892787524,0.6012138669536204
1005,all_five,0.38128654970760234,0.6098684393864746
1006,humans,0.27997076023391815,0.7133997114910428
1006,llms,0.39010721247563357,0.6013611555875928
1006,human_llm,0.38355263157894737,0.6075158576170695
1006,all_five,0.3751608187134503,0.6162708108654181
1007,humans,0.21783625730994152,0.7762312803834032
1007,llms,0.3385964912280702,0.6527857239998311
1007,human_llm,0.35528752436647176,0.6353373718458216
1007,all_five,0.33653508771929824,0.65465257041018
1008,humans,0.2733918128654971,0.7193176182761927
1008,llms,0.3625730994152047,0.6272574662663775
1008,human_llm,0.36647173489278756,0.6231813283816396
1008,all_five,0.35599415204678364,0.6340676551531061
1009,humans,0.2368421052631579,0.7564248622297584
1009,llms,0.3530701754385965,0.6372693020457316
1009,human_llm,0.37061403508771934,0.6193279214848744
1009,all_five,0.3519736842105263,0.6383736167772858
1010,humans,0.2916666666666667,0.7013583343884527
1010,llms,0.3966374269005848,0.5933324014291542
1010,human_llm,0.40116959064327484,0.5890807202279382
1010,all_five,0.388859649122807,0.60157636554217
1011,humans,0.24853801169590645,0.7440066442846613
1011,llms,0.4003411306042885,0.5891967521889934
1011,human_llm,0.3987085769980507,0.5904592371938788
1011,all_five,0.3841812865497076,0.6053514140293648
1012,humans,0.22880116959064328,0.7651614958853435
1012,llms,0.3563840155945419,0.63453819675264
1012,human_llm,0.3540448343079922,0.6366694457915998
1012,all_five,0.34222222222222226,0.6488864669065497
1013,humans,0.2573099415204678,0.7366167461171869
1013,llms,0.3527777777777778,0.6389691992411111
1013,human_llm,0.37227095516569203,0.6191240534641458
1013,all_five,0.3549269005847953,0.6368056968046629
1014,humans,0.2741228070175439,0.7189722224056307
1014,llms,0.3571150097465887,0.634730514413747
1014,human_llm,0.37958089668615985,0.6114069499367185
1014,all_five,0.3622953216374269,0.629137787554944
1015,humans,0.22587719298245615,0.7683570965758342
1015,llms,0.32997076023391814,0.6619889343589122
1015,human_llm,0.3602095516569201,0.6308383638846502
1015,all_five,0.3377046783625731,0.653925277969232
1016,humans,0.2638888888888889,0.72929072564634
1016,llms,0.37348927875243665,0.617424237988221
1016,human_llm,0.39865984405458094,0.5920078643014264
1016,all_five,0.37763157894736843,0.6132569716932565
1017,humans,0.23099415204678364,0.7631763136695587
1017,llms,0.31973684210526315,0.6724737538475862
1017,human_llm,0.3378411306042885,0.6535574141773158
1017,all_five,0.3217251461988304,0.6702222977453127
1018,humans,0.2368421052631579,0.7568919936456351
1018,llms,0.36276803118908385,0.6286182378823431
1018,human_llm,0.38362573099415204,0.6069186777009372
1018,all_five,0.3626900584795322,0.628383843585286
1019,humans,0.21637426900584797,0.7778253922906813
1019,llms,0.320224171539961,0.670570297104232
1019,human_llm,0.36203703703703705,0.6280191931776331
1019,all_five,0.33492690058479535,0.6557550754336514
1020,humans,0.26242690058479534,0.7307209368412009
1020,llms,0.3769005847953216,0.6133624742746846
1020,human_llm,0.3805068226120858,0.6092841713718589
1020,all_five,0.3676169590643275,0.6226937717002099
1021,humans,0.25292397660818716,0.7392678972395101
1021,llms,0.37348927875243665,0.6165373111903052
1021,human_llm,0.38101851851851853,0.6082161686011704
1021,all_five,0.36595029239766086,0.623762026025349
1022,humans,0.24926900584795322,0.7443636286778256
1022,llms,0.36993177387914233,0.6214929478773443
1022,human_llm,0.34485867446393764,0.6466561210842516
1022,all_five,0.3428216374269006,0.6488677010037569
1023,humans,0.24269005847953218,0.751518144872795
1023,llms,0.38674463937621834,0.6047057118792961
1023,human_llm,0.377729044834308,0.613539547276363
1023,all_five,0.3669298245614035,0.6246777604739279
1024,humans,0.2675438596491228,0.7251526874378482
1024,llms,0.38567251461988306,0.6046647286696789
1024,human_llm,0.40331384015594546,0.5863787823289539
1024,all_five,0.3844444444444445,0.6056932465774132
1025,humans,0.28728070175438597,0.7058034006516377
1025,llms,0.3581384015594542,0.6330033108664606
1025,human_llm,0.3834795321637427,0.6071045340392376
1025,all_five,0.3662573099415205,0.6247539704836182
1026,humans,0.25877192982456143,0.7346994429077875
1026,llms,0.3763157894736842,0.6149690536656579
1026,human_llm,0.38562378167641326,0.6051291771193597
1026,all_five,0.3701461988304094,0.6210134298480564
1027,humans,0.22076023391812866,0.7739613379389114
1027,llms,0.34459064327485384,0.6475223177348441
1027,human_llm,0.3479044834307992,0.643870347777838
1027,all_five,0.33419590643274855,0.6579793684852693
1028,humans,0.2682748538011696,0.7246829900229019
1028,llms,0.3517543859649123,0.6385300222667825
1028,human_llm,0.3867690058479532,0.6030438129443217
1028,all_five,0.3644152046783626,0.6258238505981534
1029,humans,0.23026315789473686,0.7627338318560815
1029,llms,0.3230994152046784,0.6675168835003913
1029,human_llm,0.31586257309941523,0.6746036481915709
1029,all_five,0.30947368421052635,0.6813010491252773
1030,humans,0.3165204678362573,0.6759227814504031
1030,llms,0.39039961013645225,0.6002028145828631
1030,human_llm,0.38986354775828463,0.6007548884543303
1030,all_five,0.3826900584795322,0.6081114617685299
1031,humans,0.2536549707602339,0.7393394884013369
1031,llms,0.39176413255360626,0.5975185119822451
1031,human_llm,0.36637426900584796,0.6236669694273214
1031,all_five,0.36271929824561405,0.6273732473181857
1032,humans,0.24926900584795322,0.7441469825295295
1032,llms,0.3721247563352827,0.6189218134916883
1032,human_llm,0.3743421052631579,0.6165002496255616
1032,all_five,0.36116959064327486,0.6299351844451093
1033,humans,0.24049707602339182,0.7521381704496048
1033,llms,0.3171539961013645,0.6732188946362161
1033,human_llm,0.3593079922027291,0.6300729404008311
1033,all_five,0.33478070175438596,0.6551717211366754
1034,humans,0.2638888888888889,0.7287110672059759
1034,llms,0.403411306042885,0.5860474365219983
1034,human_llm,0.3933479532163743,0.5959669186336263
1034,all_five,0.38342105263157894,0.6062525409711144
1035,humans,0.23757309941520469,0.7558280234961124
1035,llms,0.3139863547758285,0.6776850617104647
1035,human_llm,0.34415204678362576,0.6465854145170009
1035,all_five,0.3244444444444445,0.6668242054756381
