scenario_id,runs_observed,usable_runs,question_matched_runs,domestic_violence_explicit_probe_runs,expected_category_present_initial_runs,expected_category_is_initial_top_runs,expected_category_present_final_runs,expected_category_is_final_top_runs,expected_exact_label_present_final_runs,distinct_question_sets,distinct_final_label_sets,swap_pair,domestic_violence_hidden_fact,paper_failure_mode
x0324,2,2,0,0,2,2,0,0,0,2,0,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0325,2,2,0,0,2,1,0,0,0,2,0,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0326,2,2,2,0,1,0,2,2,0,2,2,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0327,2,2,0,0,2,0,0,0,0,2,0,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0328,2,2,0,0,2,2,0,0,0,2,0,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0329,2,2,0,0,2,0,0,0,0,2,0,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0330,2,2,2,0,2,0,2,2,0,2,1,judgment_vs_bankruptcy,False,bankruptcy_collections_role_confusion
x0331,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0332,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0333,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0334,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0335,2,2,2,0,2,2,2,2,1,2,2,tenant_vs_landlord,False,
x0336,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0337,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0338,2,2,2,0,2,2,2,2,1,2,2,tenant_vs_landlord,False,
x0339,2,2,2,0,2,2,2,2,1,2,2,tenant_vs_landlord,False,
x0340,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0341,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0342,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0343,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0344,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0345,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0346,2,2,2,0,2,2,2,2,0,2,2,tenant_vs_landlord,False,
x0347,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0348,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0349,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0350,2,2,2,0,2,2,2,2,0,2,1,tenant_vs_landlord,False,
x0351,2,2,2,1,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0352,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0353,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0354,2,2,2,0,2,2,2,2,0,2,1,tenant_vs_landlord,False,
x0355,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0356,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0357,2,2,2,0,2,2,2,2,2,2,2,tenant_vs_landlord,False,
x0358,2,2,2,0,2,2,2,2,0,2,1,tenant_vs_landlord,False,
x0359,2,2,2,0,2,2,2,2,2,2,1,tenant_vs_landlord,False,
x0360,2,2,2,0,2,2,2,2,2,1,1,tenant_vs_landlord,False,
x0361,2,2,2,0,2,1,2,0,2,2,2,dui_vs_dmv,False,
x0362,2,2,2,0,2,0,2,2,2,2,2,dui_vs_dmv,False,
x0363,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0364,2,2,2,0,2,0,2,1,2,1,2,dui_vs_dmv,False,
x0365,2,2,2,0,2,1,1,0,1,2,2,dui_vs_dmv,False,
x0366,2,2,1,0,2,0,1,1,1,2,1,dui_vs_dmv,False,
x0367,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0368,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0369,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0370,2,2,2,0,0,0,2,2,2,2,2,dui_vs_dmv,False,
x0371,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0372,2,2,2,0,2,0,2,1,2,2,2,dui_vs_dmv,False,
x0373,2,2,2,0,2,1,2,1,2,2,2,dui_vs_dmv,False,
x0374,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0375,2,2,2,0,2,0,2,2,2,2,1,dui_vs_dmv,False,
x0376,2,2,2,0,2,2,1,0,0,2,2,dui_vs_dmv,False,
x0377,2,2,1,0,1,1,0,0,0,2,1,dui_vs_dmv,False,
x0378,2,2,2,0,2,2,0,0,0,2,1,dui_vs_dmv,False,
x0379,2,2,2,0,2,1,2,1,0,2,2,dui_vs_dmv,False,
x0380,2,2,2,0,2,2,2,0,0,2,2,dui_vs_dmv,False,
x0381,2,2,2,0,2,2,2,0,0,2,1,dui_vs_dmv,False,
x0382,2,2,2,0,2,2,0,0,0,1,2,dui_vs_dmv,False,
x0383,2,2,2,0,2,1,2,0,0,2,1,dui_vs_dmv,False,
x0384,2,2,2,0,2,2,2,0,0,2,1,dui_vs_dmv,False,
x0385,2,2,2,0,2,2,1,0,0,2,2,dui_vs_dmv,False,
x0386,2,2,2,0,2,2,0,0,0,2,2,dui_vs_dmv,False,
x0387,2,2,2,0,2,2,2,1,0,1,2,dui_vs_dmv,False,
x0388,2,2,2,0,2,2,2,0,0,2,1,dui_vs_dmv,False,
x0389,2,2,2,0,2,2,2,0,0,2,1,dui_vs_dmv,False,
x0390,2,2,2,0,2,2,0,0,0,2,2,dui_vs_dmv,False,
x0391,2,2,2,0,2,2,2,2,1,2,2,custody_vs_support,False,
x0392,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0393,2,2,2,0,2,2,2,2,0,2,1,custody_vs_support,False,
x0394,2,2,0,0,2,2,0,0,0,2,0,custody_vs_support,False,
x0395,2,2,0,1,2,2,0,0,0,2,0,custody_vs_support,False,
x0396,2,2,2,0,2,2,2,2,2,1,1,custody_vs_support,False,
x0397,2,2,2,1,2,2,2,2,2,2,1,custody_vs_support,False,
x0398,2,2,0,2,2,2,0,0,0,2,0,custody_vs_support,False,
x0399,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0400,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0401,2,2,2,0,2,2,2,2,1,1,2,custody_vs_support,False,
x0402,2,2,0,2,2,2,0,0,0,2,0,custody_vs_support,False,
x0403,2,2,2,1,2,2,2,2,1,2,2,custody_vs_support,False,
x0404,2,2,2,0,2,2,2,2,2,1,1,custody_vs_support,False,
x0405,2,2,2,0,2,2,2,2,1,2,2,custody_vs_support,False,
x0406,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0407,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0408,2,2,2,0,2,2,2,2,2,2,2,custody_vs_support,False,
x0409,2,2,2,0,2,2,2,2,1,1,2,custody_vs_support,False,
x0410,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0411,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0412,2,2,2,1,2,2,2,2,2,2,1,custody_vs_support,False,
x0413,2,2,2,0,2,2,2,2,2,1,2,custody_vs_support,False,
x0414,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0415,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0416,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0417,2,2,2,0,2,2,2,2,2,2,2,custody_vs_support,False,
x0418,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0419,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0420,2,2,2,0,2,2,2,2,2,2,1,custody_vs_support,False,
x0421,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0422,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0423,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0424,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0425,2,2,0,0,2,2,0,0,0,2,0,wages_vs_wrongful_discharge,False,
x0426,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0427,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0428,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0429,2,2,2,1,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0430,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0431,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0432,2,2,2,0,2,2,2,2,0,2,1,wages_vs_wrongful_discharge,False,
x0433,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0434,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0435,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0436,2,2,2,1,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0437,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0438,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0439,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0440,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0441,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0442,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0443,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0444,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0445,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0446,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0447,2,2,2,1,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0448,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0449,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0450,2,2,2,0,2,2,2,2,0,2,2,wages_vs_wrongful_discharge,False,
x0451,2,2,2,1,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0452,2,2,2,1,2,2,2,2,1,2,2,malpractice_vs_wrongful_death,False,
x0453,2,2,2,1,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0454,2,2,2,0,2,2,2,2,1,2,2,malpractice_vs_wrongful_death,False,
x0455,2,2,2,1,2,2,2,2,2,2,1,malpractice_vs_wrongful_death,False,
x0456,2,2,2,1,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0457,2,2,2,0,2,2,2,2,1,2,2,malpractice_vs_wrongful_death,False,
x0458,2,2,2,1,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0459,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0460,2,2,2,0,2,2,2,2,1,2,2,malpractice_vs_wrongful_death,False,
x0461,2,2,2,1,2,2,2,2,1,2,2,malpractice_vs_wrongful_death,False,
x0462,2,2,2,1,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0463,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0464,2,2,2,2,2,2,2,2,2,2,1,malpractice_vs_wrongful_death,False,
x0465,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0466,2,2,2,1,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0467,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0468,2,2,0,0,2,2,0,0,0,2,0,malpractice_vs_wrongful_death,False,
x0469,2,2,2,0,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0470,2,2,2,0,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0471,2,2,1,0,2,2,1,1,0,2,1,malpractice_vs_wrongful_death,False,
x0472,2,2,2,1,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0473,2,2,2,1,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0474,2,2,2,0,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0475,2,2,1,0,1,1,1,1,0,2,1,malpractice_vs_wrongful_death,False,
x0476,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0477,2,2,2,0,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0478,2,2,2,0,2,2,2,2,0,2,2,malpractice_vs_wrongful_death,False,
x0479,2,2,1,0,2,2,1,1,0,2,1,malpractice_vs_wrongful_death,False,
x0480,2,2,2,0,2,2,2,2,0,2,1,malpractice_vs_wrongful_death,False,
x0481,2,2,2,0,2,2,2,2,2,2,2,paternity_vs_custody,False,
x0482,2,2,2,0,2,2,2,2,0,2,2,paternity_vs_custody,False,
x0483,2,2,2,0,2,2,2,2,2,2,1,paternity_vs_custody,False,
x0484,2,2,2,0,2,2,2,2,2,2,1,paternity_vs_custody,False,
x0485,2,2,1,2,2,2,1,1,1,2,1,paternity_vs_custody,False,
x0486,2,2,2,0,2,2,2,2,0,2,2,paternity_vs_custody,False,
x0487,2,2,2,1,2,2,2,2,2,2,1,paternity_vs_custody,False,
x0488,2,2,2,0,2,2,2,2,2,2,2,paternity_vs_custody,False,
x0489,2,2,2,0,2,2,2,2,2,2,2,paternity_vs_custody,False,
x0490,2,2,2,0,2,2,2,2,2,2,2,paternity_vs_custody,False,
x0491,2,2,2,1,2,2,2,2,2,2,2,paternity_vs_custody,False,
x0492,2,2,2,0,2,2,2,2,2,2,1,paternity_vs_custody,False,
x0493,2,2,1,2,2,2,1,1,1,2,1,paternity_vs_custody,False,
x0494,2,2,2,0,2,2,2,2,0,2,2,paternity_vs_custody,False,
x0495,2,2,2,0,2,2,2,2,1,2,2,paternity_vs_custody,False,
x0496,2,2,1,2,2,2,1,1,0,2,1,paternity_vs_custody,False,
x0497,2,2,2,0,2,2,2,2,0,2,2,paternity_vs_custody,False,
x0498,2,2,0,0,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0499,2,2,0,0,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0500,2,2,1,2,2,2,1,1,0,2,1,paternity_vs_custody,False,
x0501,2,2,2,0,2,2,2,2,0,2,2,paternity_vs_custody,False,
x0502,2,2,0,1,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0503,2,2,1,0,2,2,1,1,1,2,1,paternity_vs_custody,False,
x0504,2,2,2,1,2,2,2,2,0,2,1,paternity_vs_custody,False,
x0505,2,2,2,0,2,2,2,2,0,1,2,paternity_vs_custody,False,
x0506,2,2,0,2,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0507,2,2,0,0,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0508,2,2,2,0,2,2,2,2,0,2,1,paternity_vs_custody,False,
x0509,2,2,2,0,2,2,2,2,0,2,1,paternity_vs_custody,False,
x0510,2,2,0,0,2,2,0,0,0,2,0,paternity_vs_custody,False,
x0511,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0512,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0513,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0514,2,2,0,1,2,1,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0515,2,2,2,1,2,2,2,2,1,2,2,guardianship_vs_elder_abuse,False,
x0516,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0517,2,2,1,1,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0518,2,2,1,1,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0519,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0520,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0521,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0522,2,2,0,2,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0523,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0524,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0525,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0526,2,2,2,1,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0527,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0528,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0529,2,2,1,1,2,2,1,1,1,2,1,guardianship_vs_elder_abuse,False,
x0530,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0531,2,2,2,2,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0532,2,2,2,2,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0533,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0534,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0535,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0536,2,2,2,2,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0537,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0538,2,2,2,1,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0539,2,2,2,2,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0540,2,2,2,0,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0541,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0542,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0543,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0544,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0545,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0546,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0547,2,2,2,0,2,1,2,2,2,2,2,ssd_vs_ssi,False,
x0548,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0549,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0550,2,2,1,0,2,2,1,1,1,2,1,ssd_vs_ssi,False,
x0551,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0552,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0553,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0554,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0555,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0556,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0557,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0558,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0559,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0560,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0561,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0562,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0563,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0564,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0565,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0566,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0567,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0568,2,2,2,0,2,2,2,2,0,1,2,ssd_vs_ssi,False,
x0569,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0570,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0571,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0572,2,2,2,1,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0573,2,2,2,0,2,2,2,2,0,2,2,copyright_vs_patent,False,
x0574,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0575,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0576,2,2,2,1,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0577,2,2,2,0,2,2,2,2,0,2,1,copyright_vs_patent,False,
x0578,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0579,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0580,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0581,2,2,2,1,2,2,2,2,0,2,1,copyright_vs_patent,False,
x0582,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0583,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0584,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0585,2,2,2,0,2,2,2,2,1,1,2,copyright_vs_patent,False,
x0586,2,2,2,1,2,2,2,2,0,2,2,copyright_vs_patent,False,
x0587,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0588,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0589,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0590,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0591,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0592,2,2,2,1,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0593,2,2,2,0,2,2,2,2,2,1,2,copyright_vs_patent,False,
x0594,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0595,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0596,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0597,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0598,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0599,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0600,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0601,2,2,0,0,2,2,0,0,0,1,0,contractor_vs_small_claims,False,
x0602,2,2,0,0,2,2,0,0,0,2,0,contractor_vs_small_claims,False,
x0603,2,2,1,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0604,2,2,1,0,2,0,1,0,0,2,1,contractor_vs_small_claims,False,
x0605,2,2,2,1,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0606,2,2,1,0,2,2,1,0,1,2,1,contractor_vs_small_claims,False,
x0607,2,2,2,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0608,2,2,1,0,1,0,1,1,0,2,1,contractor_vs_small_claims,False,
x0609,2,2,1,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0610,2,2,1,0,2,2,1,0,0,2,1,contractor_vs_small_claims,False,
x0611,2,2,1,0,2,2,1,0,0,2,1,contractor_vs_small_claims,False,
x0612,2,2,0,0,1,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0613,2,2,0,0,2,2,0,0,0,1,0,contractor_vs_small_claims,False,
x0614,2,2,1,0,2,2,1,0,1,2,1,contractor_vs_small_claims,False,
x0615,2,2,0,0,2,2,0,0,0,2,0,contractor_vs_small_claims,False,
x0616,2,2,2,0,2,1,2,2,2,1,1,contractor_vs_small_claims,False,
x0617,2,2,1,0,2,0,1,1,1,2,1,contractor_vs_small_claims,False,
x0618,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0619,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0620,2,2,2,0,2,1,2,1,2,2,2,contractor_vs_small_claims,False,
x0621,2,2,0,0,1,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0622,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0623,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0624,2,2,1,0,2,2,1,1,1,2,1,contractor_vs_small_claims,False,
x0625,2,2,1,0,2,0,1,1,1,2,1,contractor_vs_small_claims,False,
x0626,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0627,2,2,1,0,2,1,1,1,1,2,1,contractor_vs_small_claims,False,
x0628,2,2,2,0,2,0,2,1,2,2,2,contractor_vs_small_claims,False,
x0629,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0630,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0631,2,2,0,0,2,1,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0632,2,2,2,0,2,1,1,0,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0633,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0634,2,2,1,0,2,0,1,1,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0635,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0636,2,2,2,0,2,2,2,1,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0637,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0638,2,2,2,0,1,1,2,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0639,2,2,0,0,2,0,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0640,2,2,2,0,2,2,2,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0641,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0642,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0643,2,2,0,0,2,1,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0644,2,2,2,0,2,2,2,0,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0645,2,2,2,1,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0646,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0647,2,2,2,0,2,2,2,0,2,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0648,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0649,2,2,2,2,2,2,1,0,1,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0650,2,2,1,0,2,2,0,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0651,2,2,2,0,2,2,1,0,1,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
