run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_1_20260714T170440Z,x0312,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A judgment has created a serious financial issue for me. I do not know what to do next.,"The judgment is against me and I have many other debts, so I want to file bankruptcy.",Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Bankruptcy > Personal,True,True,True,True,True,True,False,2,Are you the person who owes the money on the judgment (not the one trying to collect)? || What is happening right now because of the judgment?,True,Are you the person who owes the money on the judgment (not the one trying to collect)?,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,True,True,False,False,True,False,,20553,False
final_run_1_20260714T170440Z,x0440,intended,wages_vs_wrongful_discharge,BtoA,expanded_workbook_grounded,,True,False,False,I complained about work and then my employer took action against me. What are my options?,The employer misclassified me and has not paid required overtime.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Whistleblowers - Employee,Labor & Employment > Whistleblowers - Employee || Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,3,"What did you complain about at work? || What action did your employer take against you? || Do you work for a government employer (city, state, federal, school, etc.)?",True,What did you complain about at work?,Labor & Employment > Whistleblowers - Employee,Labor & Employment > Whistleblowers - Employee || Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,True,,False,,False,False,,18186,False
final_run_1_20260714T170440Z,x0301,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,"A court case about money ended, but the financial problem is not resolved.",I am considering personal bankruptcy because I owe this judgment and other bills.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || General Litigation > General Litigation,True,True,True,True,True,True,False,2,Which one fits you best? || Is there a court judgment or written settlement that says who owes what?,True,Which one fits you best?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,False,False,False,False,False,False,,16701,False
final_run_1_20260714T170440Z,x0409,intended,custody_vs_support,BtoA,expanded_workbook_grounded,,True,False,False,I need to modify the terms of a family court order.,I am asking the court to change custody because the child moved.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Child Custody/Visitation || Family Law > Spousal Support,True,True,True,True,True,True,True,1,What kind of family court order do you want to change?,True,What kind of family court order do you want to change?,Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Child Custody/Visitation || Family Law > Spousal Support,True,False,True,True,True,True,True,True,True,False,False,False,False,,15312,False
final_run_1_20260714T170440Z,x0277,intended,bankruptcy_vs_creditor,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,There are several bills involved and I do not know what legal option fits. What are my options?,I am the person owed money and want to collect from the debtor.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > Debt Counseling/Workouts || Bankruptcy > Personal,False,False,True,True,True,True,True,3,What kind of bills are these mostly about? || Are any collectors or courts already taking action? || Are you considering filing bankruptcy to erase some debts?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,11778,False
final_run_1_20260714T170440Z,x0142,intended,criminal_case_vs_protection,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,True,I need help after repeated unwanted contact and threats. What are my options?,The prosecutor filed a misdemeanor case against me after the incident.,Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Domestic Violence,Family Law > Domestic Violence || General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying,True,False,True,False,True,True,False,2,Who is the person contacting or threatening you? || Do you want a court order to make them stop and stay away (a court order to stay away)?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,11575,False
final_run_1_20260714T170440Z,x0207,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I have a deadline connected to losing my job and need a lawyer. I do not know what to do next.,"I am challenging the employer's retaliatory firing, not a benefits decision.",Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > Wrongful Discharge - Employee,False,False,False,False,True,False,False,2,"What is the main issue tied to your deadline? || Do you work for a government/public employer (for example: city, state, school, or federal agency)?",True,What is the main issue tied to your deadline?,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > Wrongful Discharge - Employee,True,False,True,,False,True,False,True,,False,,False,False,,19379,False
final_run_1_20260714T170440Z,x0706,intended,defamation_vs_online_harassment,BtoA,expanded_workbook_grounded,,True,False,True,A person will not stop contacting and posting about me online.,"They published a knowingly false accusation, and I seek damages to my reputation.",General Litigation > Online Harassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Libel/Slander/Defamation,General Litigation > Libel/Slander/Defamation,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Stalking Orders || General Litigation > Libel/Slander/Defamation,True,True,True,True,True,True,False,3,Are they threatening you or making you feel unsafe? || Are the posts saying false things about you that hurt your reputation or job? || Have they shared your private information (like your address/phone) or private photos?,True,Are the posts saying false things about you that hurt your reputation or job?,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Stalking Orders || General Litigation > Libel/Slander/Defamation,True,False,True,True,True,True,True,True,True,False,False,False,False,,23853,False
final_run_1_20260714T170440Z,x0437,intended,wages_vs_wrongful_discharge,BtoA,expanded_workbook_grounded,,True,False,False,A workplace dispute about money escalated and I need a lawyer.,"My paycheck omitted hours I worked, but I was not terminated.",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > Wage and Hour Claims - Employee,True,False,True,,False,True,False,3,"Which best describes your role in this dispute? || What is the money issue mostly about? || Did your employer take action against you because of this (like firing, cutting hours, or write-ups)?",True,"Did your employer take action against you because of this (like firing, cutting hours, or write-ups)?",Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > Wage and Hour Claims - Employer,True,False,True,,False,True,False,True,,False,,True,False,,17563,False
final_run_1_20260714T170440Z,x0043,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My child's other parent and I are fighting about where our child should stay. Can a lawyer help me?,There is already violence at exchanges and I need immediate protection.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,3,"Do you already have a court order about custody/visitation (a judge’s decision about where your child lives and time with each parent)? || Is there any concern about your child’s safety, abuse, or threats between the adults? || What best describes your situation right now?",True,"Is there any concern about your child’s safety, abuse, or threats between the adults?",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,True,False,False,False,False,False,,17819,False
final_run_1_20260714T170440Z,x0045,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,The other parent has been causing problems and I need advice about my child. Can a lawyer help me?,The other parent hit me while I was holding our child and threatened to come back.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Restraining Orders,True,True,True,True,True,True,True,3,What’s the main issue you need help with? || Do you already have a court order about custody or visits? || Is there an immediate safety risk to you or your child right now?,True,Is there an immediate safety risk to you or your child right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility,True,False,True,False,True,True,False,True,True,False,False,False,False,,18553,False
final_run_1_20260714T170440Z,x0516,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute about who should handle an elderly parent's affairs. What are my options?,A caregiver pressured my parent to change beneficiaries and took large payments.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,3,Is there already something in place giving someone authority over your parent's affairs? || Does your parent still understand their choices and make decisions most of the time? || What best describes the dispute?,True,What best describes the dispute?,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,False,True,False,True,True,False,True,False,False,False,False,False,,19180,False
final_run_1_20260714T170440Z,x0151,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I was treated unfairly at work and filed a complaint about it.,The notice is for a contested-case hearing before a state administrative law judge.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,3,"What is the unfair treatment mostly about? || Who do you work for? || Since you filed the complaint, did your boss take any action against you?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,11093,False
final_run_1_20260714T170440Z,x0544,intended,ssd_vs_ssi,AtoB,expanded_workbook_grounded,,True,False,False,I received a denial for disability payments and have an appeal deadline.,I applied for SSI because I have almost no income or resources.,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Labor & Employment > Pensions/Benefits/ERISA - Employee,True,False,True,,False,True,False,1,What kind of disability benefits were denied?,True,What kind of disability benefits were denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,True,True,False,False,False,False,,18318,False
final_run_1_20260714T170440Z,x0095,intended,stalking_vs_restraining,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,Someone keeps contacting me and showing up near my home after I asked them to stop. What are my options?,The person is my current spouse and we live together.,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,True,True,True,True,True,True,True,1,Who is this person to you?,True,Who is this person to you?,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,True,True,True,True,True,True,True,False,False,False,False,,15977,False
final_run_1_20260714T170440Z,x0747,intended,medicaid_vs_guardianship,AtoB,expanded_workbook_grounded,,True,False,False,My parent has dementia and a benefits problem threatens the current placement.,Medicaid has not denied anything; the problem is that nobody can legally consent or manage property.,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid || Wills & Trusts > Long-term Care Issues,True,True,True,True,True,True,True,1,Which best fits the problem right now?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9737,False
final_run_1_20260714T170440Z,x0090,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,I want help getting away from my partner and protecting myself. Can a lawyer help me?,Nobody has restricted my money or threatened me; I just want a divorce.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,1,Do you want help getting a court order to make your partner stay away (a restraining order)?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8972,False
final_run_1_20260714T170440Z,x0147,intended,criminal_case_vs_protection,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,False,I am afraid after an altercation and do not know what kind of order I need. I do not know what to do next.,I have a court date on a criminal harassment charge.,Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,True,True,True,True,True,True,1,Who is the person you’re worried about?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,10353,False
final_run_1_20260714T170440Z,legacy_055,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,False,I don’t really know what I should do next about my child with my ex. Everything keeps changing.,My ex just took our child out of school without telling me.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,True,True,True,True,1,What part is changing that you need help with?,True,What part is changing that you need help with?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,True,True,False,False,False,False,,15276,False
final_run_1_20260714T170440Z,legacy_170,intended,injury_location,AtoB,legacy_200_snapshot,injury_location,False,False,False,I slipped on some wet floor and now my back hurts. I don't know what my next step should be.,The slip happened while I was cleaning at my job.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,General Litigation > Premises Liability,General Litigation > Premises Liability || General Litigation > Personal Injury,True,False,True,True,True,True,True,1,Where did you slip and fall?,True,Where did you slip and fall?,General Litigation > Premises Liability,General Litigation > Premises Liability || Workers' Comp > State,False,False,True,True,True,True,True,False,False,True,True,False,False,,14909,False
final_run_1_20260714T170440Z,x0212,intended,work_injury_vs_personal_injury,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,False,I injured myself at a work site and have not been able to return.,"A separate company's careless driver injured me, and my employer did not cause it.",Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,True,True,True,True,True,True,2,"Which best fits your situation? || Do you think a person or company other than your employer caused or contributed to your injury (for example, a subcontractor, equipment maker, or property owner)?",True,"Do you think a person or company other than your employer caused or contributed to your injury (for example, a subcontractor, equipment maker, or property owner)?",Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,False,False,False,False,True,False,False,False,False,False,False,False,False,,21683,False
final_run_1_20260714T170440Z,legacy_199,intended,tenant_vs_landlord,BtoA,legacy_200_snapshot,,False,False,False,The locks to the unit were changed without any warning while my belongings are still inside. I want to know the correct way to proceed.,I am the current tenant and my personal property is still inside the home.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,False,True,False,True,True,False,1,"Is this a home you rent, or a business space?",True,"Is this a home you rent, or a business space?",Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,True,True,False,False,False,False,,18230,False
final_run_1_20260714T170440Z,x0323,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,Court-ordered debt is causing financial problems and I need help. What are my options?,The judgment is in my favor and I need to enforce it against the debtor.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,2,What kind of court-ordered debt is it? || Are they already taking money (like wage garnishment or freezing your bank account)?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10085,False
final_run_1_20260714T170440Z,legacy_146,intended,employment_admin,AtoB,legacy_200_snapshot,employment_admin,False,False,False,My manager keeps scheduling me for bad shifts because I'm pregnant. Is that allowed?,I put in a grievance with the state workplace fairness agency and they're handling it.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,5354,False
final_run_1_20260714T170440Z,x0070,intended,separation_vs_financial_abuse,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My partner handles all of our finances and I need advice about leaving. I do not know what to do next.,"My partner takes my paychecks, tracks every purchase, and has threatened me.",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,True,True,True,True,True,False,3,"Are you and your partner legally married? || Do you feel unsafe or experience abuse (for example: threats, controlling your money, stalking, or physical harm)? || Do you have children together?",True,"Do you feel unsafe or experience abuse (for example: threats, controlling your money, stalking, or physical harm)?",Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,22451,False
final_run_1_20260714T170440Z,legacy_009,intended,bankruptcy_vs_collections,AtoB,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,"I’m having terrible financial problems because I can’t get paid back, and I don’t know what else to try.","The court already ordered them to pay me, but they haven’t given me any money.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Debtor/Creditor > Judgment Collection,False,False,False,False,True,False,False,2,Do you already have a court judgment saying the other person owes you money? || What kind of debt is this?,True,Do you already have a court judgment saying the other person owes you money?,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Debtor/Creditor > Judgment Collection,True,False,True,True,True,True,False,True,True,False,False,False,False,,21929,False
final_run_1_20260714T170440Z,x0066,intended,separation_vs_financial_abuse,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My partner handles all of our finances and I need advice about leaving. What are my options?,"My partner takes my paychecks, tracks every purchase, and has threatened me.",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence || Family Law > Restraining Orders,True,True,True,True,True,True,False,3,"Are you married to your partner? || Do you and your partner have any children together? || Do you have safety concerns (for example: threats, controlling your money, or other abuse)?",True,"Do you have safety concerns (for example: threats, controlling your money, or other abuse)?",Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,True,False,False,False,False,,18358,False
final_run_1_20260714T170440Z,legacy_030,intended,criminal_vs_restraining,AtoB,legacy_200_snapshot,criminal_vs_restraining,False,False,True,I've had someone pounding on my windows and won't leave me alone.,"It's my brother who's doing this, and I want help keeping him away.",Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,False,False,True,False,False,1,Who is this person to you? This helps figure out the right kind of court order to make them stay away (a restraining order).,True,Who is this person to you? This helps figure out the right kind of court order to make them stay away (a restraining order).,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,False,False,True,True,True,True,True,True,True,False,False,False,False,,19522,False
final_run_1_20260714T170440Z,x0209,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,"After losing my job, I applied for help and was turned down. Can a lawyer help me?",My claim is that the employer terminated me unlawfully because of discrimination.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Administrative Law > Unemployment,Administrative Law > Unemployment || Administrative Law > Welfare,True,True,True,True,True,True,True,1,What kind of help did you apply for?,False,,,,False,False,False,,False,,,False,,False,,False,False,,8457,False
final_run_1_20260714T170440Z,legacy_016,intended,bankruptcy_vs_collections,BtoA,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,"The court paper says the other person owes me, but I don't know how to get the money. Can you advise?",I'm afraid I can't pay my utility bills or rent next month and bankruptcy seems like my only option.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,True,True,True,True,True,True,False,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,4463,False
final_run_1_20260714T170440Z,x0635,intended,license_vs_employment_discrimination,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,A problem with my professional work status is preventing me from earning a living. What are my options?,I was denied a promotion because of my disability even though my license is active.,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing || Labor & Employment > General - Employee || International Law > General Immigration/Visas,True,True,True,True,True,True,True,1,What best describes the problem that is stopping you from working?,False,,,,False,False,False,,False,,,True,,False,,False,False,,8350,False
final_run_1_20260714T170440Z,legacy_138,intended,employee_vs_employer,BtoA,legacy_200_snapshot,,False,False,False,"After letting go someone who worked for me, they've started accusing me of breaking the law. I'm not sure what to do.",The accusations relate to wrongful termination of an employee.,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer || Labor & Employment > Discrimination - Employer,False,False,False,False,True,False,False,3,What are they saying you did wrong? || Have they filed a complaint with a government agency or a lawsuit yet? || How many employees do you have?,True,What are they saying you did wrong?,Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer,True,False,True,,False,True,False,True,,False,,False,False,,23255,False
final_run_1_20260714T170440Z,x0616,intended,contractor_vs_small_claims,BtoA,expanded_workbook_grounded,,True,False,False,A small home-repair dispute may need to go to court and I need guidance.,I need counsel for a complex construction contract and damage exceeding the small-claims limit.,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,False,False,True,True,True,True,True,1,Who is the dispute with?,True,Who is the dispute with?,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,True,True,False,False,False,False,,15706,False
final_run_1_20260714T170440Z,x0079,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My relationship has become controlling and I need to understand my options.,We have separate bank accounts and the disagreement is only about how to divide property.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,3,"What best describes your situation? || Has this person threatened or hurt you, or tightly controlled things like your money, movement, or phone (tracking/monitoring)? || Do you and this person have children together or any current court orders?",False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,13146,False
final_run_1_20260714T170440Z,x0599,intended,copyright_vs_patent,BtoA,expanded_workbook_grounded,,True,False,False,My design may have commercial value and I need an intellectual property lawyer. Can a lawyer help me?,"I am protecting a book, logo, and licensing rights rather than an invention.",Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,True,False,True,True,True,True,True,1,What best describes your design?,True,What best describes your design?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),True,True,True,True,True,True,True,True,True,False,False,False,False,,12102,False
final_run_1_20260714T170440Z,x0015,intended,divorce_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,Things at home have become unbearable and I want to leave the relationship. Can a lawyer help me?,My partner controls my money and has threatened violence when I ask to leave.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence || Family Law > Restraining Orders,True,True,True,True,True,True,False,3,What best describes your situation with your partner? || Do you feel unsafe or threatened right now and need a court order to make them stay away (a restraining order)? || Do you have any children together that you need a plan for (custody/visitation/child support)?,True,Do you feel unsafe or threatened right now and need a court order to make them stay away (a restraining order)?,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Restraining Orders,True,False,True,True,True,True,True,True,True,False,False,False,False,,17555,False
final_run_1_20260714T170440Z,x0076,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,I need to leave my relationship but I am afraid I cannot do it safely.,The only legal issue is ending the marriage and dividing our assets.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,1,What help do you need first?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8220,False
